product_id,category,demand_class,total_demand,total_demand_fulfilled,total_lost_sales,stockout_days,average_inventory,minimum_inventory,maximum_inventory,average_inventory_position,purchase_quantity,purchase_orders,purchase_order_arrivals,delayed_orders,average_lead_time,maximum_lead_time,average_supplier_delay,maximum_supplier_delay,average_daily_demand,demand_std,base_daily_demand,reorder_point,safety_stock,order_quantity,min_lead_time_days,max_lead_time_days,average_lead_time_days,lead_time_std,fill_rate,stockout_rate,lost_sales_rate,coefficient_of_variation,inventory_days,target_inventory,excess_inventory,excess_inventory_rate,inventory_turnover,supplier_delay_rate,lead_time_variability,service_level_gap,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,inventory_risk_score,risk_class,primary_risk_driver,recommended_action,inventory_health
P01210,Accessories,Trending,138609,137455,1154,5,3547.095890410959,0,7090,5068.630136986301,136704,24,24,5,8.125,14,2.0,2,189.87534246575342,37.29678649433976,142.41,2189,575,5696,5,12,8.5,1.75,0.9916744222958105,0.00684931506849315,0.008325577704189483,0.19642775101810148,18.68118231860846,7885.200684931507,0.0,0.0,39.0767558257189,0.20833333333333334,-0.375,0.0,1.5174892772682633,0.0,9.821387550905074,20.833333333333336,0.0,5.05,Low,Supplier,Review supplier lead time and reliability,Healthy
P01697,Electronics,Stable,8067,7968,99,10,185.6876712328767,0,389,274.372602739726,7968,24,24,4,8.125,12,1.75,2,11.050684931506849,1.9048435330773283,10.88,107,24,332,5,10,7.5,1.25,0.9877277798438081,0.0136986301369863,0.012272220156191893,0.17237334562370765,16.80327259204165,438.4006849315068,0.0,0.0,43.443918201133144,0.16666666666666666,0.625,0.0,2.597085029317819,0.0,8.618667281185383,19.791666666666664,0.0,5.04,Low,Supplier,Review supplier lead time and reliability,Healthy
P00036,Accessories,Volatile,53996,53509,487,7,1433.531506849315,0,2909,2546.071232876712,53256,24,24,4,15.25,22,2.5,4,73.96712328767123,17.66310279135507,64.6,1434,324,2219,10,20,15.0,2.5,0.9909808133935847,0.009589041095890411,0.00901918660641529,0.23879667082171274,19.38065782650567,3652.520547945205,0.0,0.0,37.66642012541114,0.16666666666666666,0.25,0.0,1.8608227702305702,0.0,11.939833541085637,17.916666666666664,0.0,5.04,Low,Supplier,Review supplier lead time and reliability,Healthy
P00849,Personal Care,Seasonal,164931,162501,2430,12,4070.9465753424656,0,8289,6447.88904109589,162672,24,24,4,10.666666666666666,14,2.5,4,225.93287671232878,44.55378080512829,218.6,3064,692,6778,7,14,10.5,1.75,0.9852665660185168,0.01643835616438356,0.014733433981483166,0.19719919231523275,18.01838950833985,9842.281506849315,0.0,0.0,40.51416469058558,0.16666666666666666,0.16666666666666607,0.0,3.1171790145866725,0.0,9.859959615761637,17.499999999999993,0.0,5.04,Low,Supplier,Review supplier lead time and reliability,Healthy
P01368,Accessories,Trending,132987,131160,1827,14,3116.458904109589,0,6695,4815.8493150684935,131160,24,23,3,9.458333333333334,12,1.6666666666666667,2,182.17397260273972,35.19993658569727,138.85,2099,551,5465,5,12,8.5,1.75,0.9862618150646304,0.019178082191780823,0.013738184935369623,0.19322154577183492,17.107048057328914,7564.697945205479,0.0,0.0,42.67247029140467,0.125,0.9583333333333339,0.0,3.2916267127150443,0.0,9.661077288591747,17.29166666666667,0.0,5.03,Low,Supplier,Review supplier lead time and reliability,Healthy
P00911,Personal Care,Seasonal,139471,138263,1208,9,3361.0657534246575,0,6925,5441.860273972603,137568,24,24,4,11.041666666666666,15,2.25,4,191.05616438356165,37.82554527734527,182.34,2592,586,5732,7,14,10.5,1.75,0.9913387012353823,0.012328767123287671,0.008661298764617735,0.19798128680845514,17.592029884348715,8323.774657534246,0.0,0.0,41.49606411534502,0.16666666666666666,0.5416666666666661,0.0,2.099006588790541,0.0,9.899064340422758,19.374999999999993,0.0,5.02,Low,Supplier,Review supplier lead time and reliability,Healthy
P00176,Electronics,Seasonal,9440,9343,97,8,233.7027397260274,0,468,370.3,9312,24,24,4,10.708333333333334,16,2.0,4,12.931506849315069,2.976030292130554,12.82,176,40,388,7,14,10.5,1.75,0.9897245762711865,0.010958904109589041,0.010275423728813559,0.2301379357261975,18.072351694915255,563.7260273972603,0.0,0.0,40.39319355462682,0.16666666666666666,0.20833333333333393,0.0,2.12343278384026,0.0,11.506896786309875,17.708333333333336,0.0,5.02,Low,Supplier,Review supplier lead time and reliability,Healthy
P01904,Electronics,Volatile,6556,6435,121,13,167.46027397260275,0,361,307.85616438356163,6456,24,24,2,15.875,20,3.5,4,8.98082191780822,2.4144431396681134,9.41,175,40,269,10,20,15.0,2.5,0.9815436241610739,0.01780821917808219,0.018456375838926176,0.26884433983491807,18.646430750457597,444.1369863013699,0.0,0.0,39.149583626458124,0.08333333333333333,0.875,0.0,3.626459501700837,0.0,13.442216991745903,12.708333333333332,0.0,5.01,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00546,Home Appliances,Volatile,20555,20291,264,12,532.4027397260274,0,1145,963.0054794520548,20280,24,24,3,15.5,22,3.6666666666666665,5,28.15753424657534,7.031272840147631,27.47,546,124,845,10,20,15.0,2.5,0.9871564096326928,0.01643835616438356,0.012843590367307225,0.24971195199745905,18.908002918997813,1391.0890410958905,0.0,0.0,38.607990654927,0.125,0.5,0.0,2.9281946531690783,0.0,12.485597599872952,15.0,0.0,5.0,Low,Supplier,Review supplier lead time and reliability,Healthy
P01908,Home Appliances,Seasonal,6102,5995,107,12,148.8013698630137,0,312,239.91780821917808,6024,24,24,3,11.041666666666666,16,1.3333333333333333,2,8.35890410958904,1.8906916318531424,8.13,114,26,251,7,14,10.5,1.75,0.9824647656506064,0.01643835616438356,0.017535234349393643,0.22618893661959916,17.801540478531628,364.53561643835616,0.0,0.0,41.00768699654776,0.125,0.5416666666666661,0.0,3.3973590513777205,0.0,11.309446830979958,15.20833333333333,0.0,5.0,Low,Supplier,Review supplier lead time and reliability,Healthy
P01525,Personal Care,Seasonal,182402,181480,922,5,4519.917808219178,0,8896,7117.846575342466,179904,24,24,5,10.541666666666666,14,2.2,4,249.86575342465753,49.48251889347756,242.0,3390,766,7496,7,14,10.5,1.75,0.9949452308636967,0.00684931506849315,0.00505476913630333,0.19803641841777295,18.089384984813766,10885.56301369863,0.0,0.0,40.355158597865156,0.20833333333333334,0.041666666666666075,0.0,1.1904084204796481,0.0,9.901820920888648,21.041666666666664,0.0,5.0,Low,Supplier,Review supplier lead time and reliability,Healthy
P00525,Accessories,Stable,166296,165098,1198,11,3690.5520547945207,0,7706,5637.773972602739,164016,24,24,4,8.666666666666666,12,1.75,2,227.8027397260274,28.940400289036074,219.94,2195,486,6834,5,10,7.5,1.25,0.9927959782556406,0.015068493150684932,0.007204021744359456,0.12704149354762792,16.200648241689517,9028.602739726026,0.0,0.0,45.05992532579489,0.16666666666666666,1.166666666666666,0.0,2.2272514895044386,0.0,6.352074677381396,22.499999999999993,0.0,5.0,Low,Supplier,Review supplier lead time and reliability,Healthy
P01100,Home Appliances,Seasonal,7493,7385,108,13,180.8,0,387,293.45205479452056,7392,24,23,3,11.125,18,3.0,4,10.264383561643836,2.305231710887581,10.02,140,32,308,7,14,10.5,1.75,0.9855865474442813,0.01780821917808219,0.014413452555718671,0.22458549965940663,17.614306686240493,447.7075342465754,0.0,0.0,41.443584070796454,0.125,0.625,0.0,3.222167173380086,0.0,11.229274982970331,15.625,0.0,4.99,Low,Supplier,Review supplier lead time and reliability,Healthy
P00203,Electronics,Seasonal,4246,4195,51,11,102.11369863013698,0,216,166.46986301369864,4176,24,24,3,11.25,18,3.0,4,5.816438356164384,1.3524365755857846,5.75,79,18,174,7,14,10.5,1.75,0.9879886952425813,0.015068493150684932,0.012011304757418746,0.23251971271258187,17.55605275553462,253.56575342465754,0.0,0.0,41.581100841125256,0.125,0.75,0.0,2.7079797908103678,0.0,11.625985635629094,16.25,0.0,4.99,Low,Supplier,Review supplier lead time and reliability,Healthy
P01931,Personal Care,Seasonal,118556,117459,1097,8,2872.290410958904,0,5911,4640.893150684931,116928,24,24,4,11.041666666666666,16,3.25,4,162.4054794520548,31.861970358400708,155.24,2202,497,4872,7,14,10.5,1.75,0.9907469887648032,0.010958904109589041,0.00925301123519687,0.19618777929107353,17.685920577617328,7074.421917808219,0.0,0.0,41.27577056542152,0.16666666666666666,0.5416666666666661,0.0,2.021191534478591,0.0,9.809388964553676,19.374999999999993,0.0,4.98,Low,Supplier,Review supplier lead time and reliability,Healthy
P01072,Electronics,Volatile,12640,12367,273,16,332.172602739726,0,679,593.8054794520548,12456,24,23,2,15.458333333333334,23,4.0,4,17.315068493150687,4.774982565424021,16.68,337,77,519,10,20,15.0,2.5,0.9784018987341773,0.021917808219178082,0.021598101265822785,0.27577035385755816,19.18401898734177,856.1780821917808,0.0,0.0,38.0525061240649,0.08333333333333333,0.4583333333333339,0.0,4.351590948500087,0.0,13.788517692877909,10.625000000000002,0.0,4.97,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01944,Office Supplies,Trending,358224,355210,3014,8,8496.480821917808,0,17596,13013.916438356164,353328,24,24,4,9.333333333333334,13,1.25,2,490.7178082191781,82.88690187679892,392.48,5638,1467,14722,5,12,8.5,1.75,0.9915862700433249,0.010958904109589041,0.008413729956675152,0.16890950458390058,17.31439267050784,20359.635616438354,0.0,0.0,42.16145572598873,0.16666666666666666,0.8333333333333339,0.0,1.9372634066264194,0.0,8.44547522919503,20.833333333333336,0.0,4.97,Low,Supplier,Review supplier lead time and reliability,Healthy
P00415,Personal Care,Seasonal,42500,42110,390,7,1023.0356164383562,0,2054,1659.613698630137,41928,24,24,4,11.083333333333334,17,2.0,4,58.21917808219178,11.423925721246917,55.31,789,178,1747,7,14,10.5,1.75,0.9908235294117647,0.009589041095890411,0.009176470588235295,0.19622272415318234,17.572141176470588,2535.876712328767,0.0,0.0,41.543030679578365,0.16666666666666666,0.5833333333333339,0.0,1.8765511684125706,0.0,9.811136207659118,19.583333333333336,0.0,4.97,Low,Supplier,Review supplier lead time and reliability,Healthy
P01068,Electronics,Seasonal,8954,8856,98,9,213.8068493150685,0,438,351.4287671232877,8832,24,24,3,11.375,15,3.0,4,12.265753424657534,2.8319274739266973,12.29,167,38,368,7,14,10.5,1.75,0.9890551708733527,0.012328767123287671,0.010944829126647309,0.2308808416312809,17.43120393120393,534.7630136986302,0.0,0.0,41.87892029036578,0.125,0.875,0.0,2.3273596249934982,0.0,11.544042081564045,16.875,0.0,4.96,Low,Supplier,Review supplier lead time and reliability,Healthy
P00118,Electronics,Seasonal,21763,21406,357,15,506.0178082191781,0,1098,848.9219178082192,21456,24,24,2,11.666666666666666,16,3.0,3,29.812328767123287,6.850279002768383,29.37,406,93,894,7,14,10.5,1.75,0.9835960115792859,0.02054794520547945,0.016403988420714055,0.22978007039566786,16.97344116160456,1300.399315068493,0.0,0.0,43.00836778173923,0.08333333333333333,1.166666666666666,0.0,3.6951933626193503,0.0,11.489003519783394,14.166666666666663,0.0,4.96,Low,Supplier,Review supplier lead time and reliability,Healthy
P00419,Office Supplies,Trending,438226,435868,2358,6,10246.157534246575,0,21159,15895.55616438356,432216,24,24,4,9.541666666666666,13,1.5,2,600.3095890410959,101.8550843451812,482.48,6899,1796,18009,5,12,8.5,1.75,0.9946192147430778,0.00821917808219178,0.005380785256922227,0.169670926809414,17.068122384340498,24907.919178082193,0.0,0.0,42.769789409862305,0.16666666666666666,1.041666666666666,0.0,1.3599963339114007,0.0,8.483546340470701,21.874999999999993,0.0,4.96,Low,Supplier,Review supplier lead time and reliability,Healthy
P01992,Electronics,Seasonal,10612,10348,264,18,255.9150684931507,0,543,414.786301369863,10464,24,23,2,11.166666666666666,17,3.0,4,14.536986301369863,3.350470632105619,14.39,198,45,436,7,14,10.5,1.75,0.9751225028269883,0.024657534246575342,0.024877497173011683,0.2304790389593952,17.60441010177158,633.7479452054795,0.0,0.0,41.46688220621139,0.08333333333333333,0.6666666666666661,0.0,4.953503141958702,0.0,11.52395194796976,11.666666666666663,0.0,4.96,Low,Supplier,Review supplier lead time and reliability,Healthy
P00260,Electronics,Volatile,14152,14083,69,6,376.45342465753424,0,789,664.2643835616439,13968,24,24,4,15.041666666666666,20,3.25,4,19.386301369863013,5.2463408129392946,19.69,377,86,582,10,20,15.0,2.5,0.9951243640474845,0.00821917808219178,0.004875635952515545,0.27062102836671037,19.41852741661956,958.3835616438355,0.0,0.0,37.592963891547285,0.16666666666666666,0.041666666666666075,0.0,1.3094814034707325,0.0,13.531051418335519,16.874999999999993,0.0,4.95,Low,Supplier,Review supplier lead time and reliability,Healthy
P00447,Accessories,Trending,126745,125250,1495,9,2951.1328767123287,0,6208,4606.595890410959,125016,24,24,3,9.666666666666666,13,1.6666666666666667,2,173.62328767123287,34.074102337137774,130.15,2002,526,5209,5,12,8.5,1.75,0.9882046629058345,0.012328767123287671,0.011795337094165451,0.19625306486339164,16.997333228135233,7210.496575342466,0.0,0.0,42.9479136639888,0.125,1.166666666666666,0.0,2.412410421745312,0.0,9.812653243169581,18.33333333333333,0.0,4.95,Low,Supplier,Review supplier lead time and reliability,Healthy
P00275,Personal Care,Seasonal,37586,37147,439,9,926.4246575342465,0,1912,1474.5821917808219,37080,24,24,4,10.791666666666666,14,2.75,4,51.487671232876714,10.367221019217789,49.74,699,158,1545,7,14,10.5,1.75,0.9883201191933166,0.012328767123287671,0.01167988080668334,0.20135346522718528,17.993135742031605,2243.250684931507,0.0,0.0,40.571027222049715,0.16666666666666666,0.2916666666666661,0.0,2.400864792997101,0.0,10.067673261359264,18.124999999999993,0.0,4.95,Low,Supplier,Review supplier lead time and reliability,Healthy
P00299,Personal Care,Seasonal,128972,126532,2440,14,2950.0561643835617,0,6095,5041.0150684931505,127200,24,23,2,12.0,18,4.0,4,176.67397260273972,33.748371001269156,167.89,2394,539,5300,7,14,10.5,1.75,0.9810811649040102,0.019178082191780823,0.018918835095989826,0.1910206155671501,16.697740594857798,7694.295890410958,0.0,0.0,43.71848968744965,0.08333333333333333,1.5,0.0,3.809691728777065,0.0,9.551030778357505,15.833333333333332,0.0,4.95,Low,Supplier,Review supplier lead time and reliability,Healthy
P01234,Electronics,Seasonal,21067,20699,368,13,493.2698630136986,0,1040,824.2479452054795,20784,24,23,2,11.666666666666666,15,3.5,4,28.85890410958904,6.745873821247444,29.13,394,91,866,7,14,10.5,1.75,0.9825319219632601,0.01780821917808219,0.017468078036739925,0.23375363789389253,17.092466891346657,1259.785616438356,0.0,0.0,42.708873133437194,0.08333333333333333,1.166666666666666,0.0,3.527629721482212,0.0,11.687681894694627,14.166666666666663,0.0,4.94,Low,Supplier,Review supplier lead time and reliability,Healthy
P01227,Home Appliances,Seasonal,12836,12763,73,4,309.46438356164384,0,634,501.85890410958905,12672,24,24,4,11.083333333333334,14,2.0,3,17.583561643835615,3.9062053161846597,17.07,240,55,528,7,14,10.5,1.75,0.994312870052976,0.005479452054794521,0.005687129947023995,0.22215097232898112,17.59964163290745,767.1342465753424,0.0,0.0,41.47811729501702,0.16666666666666666,0.5833333333333339,0.0,1.1166582001818515,0.0,11.107548616449057,19.583333333333336,0.0,4.94,Low,Supplier,Review supplier lead time and reliability,Healthy
P00990,Accessories,Volatile,86500,85519,981,8,2238.4246575342468,0,4759,4088.972602739726,85320,24,24,3,15.833333333333334,22,3.3333333333333335,4,118.4931506849315,27.856541807490423,103.66,2296,519,3555,10,20,15.0,2.5,0.9886589595375722,0.010958904109589041,0.011341040462427746,0.23508989039847408,18.890751445086707,5851.191780821917,0.0,0.0,38.64324837061289,0.125,0.8333333333333339,0.0,2.2299944572016788,0.0,11.754494519923703,16.66666666666667,0.0,4.93,Low,Supplier,Review supplier lead time and reliability,Healthy
P01657,Personal Care,Seasonal,187295,186094,1201,6,4515.776712328767,0,9448,7330.9808219178085,184728,24,24,4,11.125,15,3.25,4,256.56849315068496,51.529142277929765,245.88,3482,788,7697,7,14,10.5,1.75,0.9935876558370486,0.00821917808219178,0.006412344162951494,0.200839712020549,17.600667396353344,11179.023972602741,0.0,0.0,41.475699958471324,0.16666666666666666,0.625,0.0,1.4631522245143276,0.0,10.04198560102745,19.791666666666664,0.0,4.91,Low,Supplier,Review supplier lead time and reliability,Healthy
P00386,Accessories,Volatile,175194,173328,1866,9,4833.534246575343,0,9462,8216.547945205479,172800,24,24,4,14.291666666666666,23,2.75,4,239.9917808219178,55.211924303556835,212.49,4648,1048,7200,10,20,15.0,2.5,0.9893489503065174,0.012328767123287671,0.010651049693482654,0.2300575632818275,20.140415767663278,11847.630136986301,0.0,0.0,36.245527819344304,0.16666666666666666,-0.7083333333333339,0.0,2.2979816816770327,0.0,11.502878164091374,16.666666666666664,0.0,4.91,Low,Supplier,Review supplier lead time and reliability,Healthy
P00348,Electronics,Seasonal,10975,10777,198,12,269.6013698630137,0,566,429.613698630137,10824,24,23,3,10.833333333333334,16,2.3333333333333335,3,15.034246575342467,3.516011550474176,15.13,205,47,451,7,14,10.5,1.75,0.9819589977220957,0.01643835616438356,0.01804100227790433,0.2338668275030659,17.93248291571754,655.8869863013699,0.0,0.0,40.70825013083751,0.125,0.3333333333333339,0.0,3.447935844228789,0.0,11.693341375153295,14.16666666666667,0.0,4.91,Low,Supplier,Review supplier lead time and reliability,Healthy
P01529,Accessories,Volatile,183703,183007,696,4,4608.402739726027,0,9504,8641.4301369863,181176,24,24,3,16.25,22,3.0,4,251.64794520547946,60.52459874617257,221.51,4879,1104,7549,10,20,15.0,2.5,0.9962112758093227,0.005479452054794521,0.0037887241906773435,0.24051298609552363,18.312896359885247,12428.157534246577,0.0,0.0,39.862618433153976,0.125,1.25,0.0,0.9268176245471864,0.0,12.02564930477618,18.75,0.0,4.89,Low,Supplier,Review supplier lead time and reliability,Healthy
P00412,Accessories,Volatile,148636,147830,806,5,3891.778082191781,0,7792,6962.512328767123,146592,24,24,4,15.291666666666666,23,3.25,5,203.6109589041096,48.933418445681866,172.06,3947,893,6108,10,20,15.0,2.5,0.9945773567641756,0.00684931506849315,0.00542264323582443,0.24032801922379343,19.113794773809843,10055.493150684932,0.0,0.0,38.19231129342576,0.16666666666666666,0.2916666666666661,0.0,1.227195830431758,0.0,12.016400961189671,18.124999999999993,0.0,4.89,Low,Supplier,Review supplier lead time and reliability,Healthy
P00292,Electronics,Seasonal,4143,4074,69,13,98.64794520547945,0,205,163.6205479452055,4080,24,24,2,11.625,15,3.5,4,5.675342465753425,1.3323330426747544,5.74,78,18,170,7,14,10.5,1.75,0.9833454018826937,0.01780821917808219,0.0166545981173063,0.23475817551353384,17.381848901762005,247.8513698630137,0.0,0.0,41.99783372446642,0.08333333333333333,1.125,0.0,3.4462817295388493,0.0,11.737908775676692,13.958333333333332,0.0,4.89,Low,Supplier,Review supplier lead time and reliability,Healthy
P01389,Accessories,Volatile,124729,123568,1161,8,3240.4438356164383,0,6756,5901.750684931507,123024,24,24,3,15.791666666666666,21,4.0,5,170.86164383561643,41.04260267825956,143.41,3313,750,5126,10,20,15.0,2.5,0.9906918198654683,0.010958904109589041,0.009308180134531665,0.24020957399746234,18.96530878945554,8438.77397260274,0.0,0.0,38.491332153045164,0.125,0.7916666666666661,0.0,2.0267084244120706,0.0,12.010478699873117,16.45833333333333,0.0,4.88,Low,Supplier,Review supplier lead time and reliability,Healthy
P00906,Accessories,Trending,48306,47809,497,8,1172.113698630137,0,2419,1754.017808219178,47640,24,24,4,8.916666666666666,15,1.5,3,66.17260273972603,12.619266523546857,50.35,762,200,1985,5,12,8.5,1.75,0.9897114230116342,0.010958904109589041,0.010288576988365834,0.19070228464764635,17.712975613795386,2747.645205479452,0.0,0.0,41.212725400663594,0.16666666666666666,0.4166666666666661,0.0,2.1247481097954877,0.0,9.535114232382318,18.749999999999993,0.0,4.88,Low,Supplier,Review supplier lead time and reliability,Healthy
