product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario,scenario_opportunity_score,opportunity_class
P00799,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.44,0.12,448.8,1149.6,1070.4,26760.0,30.0,25.3092,0.99,0.01,0.0,2377.9572,111.4372,-111.4372,0.0,0.0,-0.01,-2.3008,Low,Current policy remains resilient,Demand Surge,0.2276743005755535,Low exposure
P01801,Accessories,Trending,Low,Demand Volatility,1.2,0.0,0.0,777.5,4463.16,14227.2,227635.2,20.0,29.6844,0.9647,0.0365,1149.0,24997.1487,3250.6487,-3250.6487,320.0,320.0,-0.031,4.9044,Severe,Immediate contingency planning,Combined Stress,0.22766003932927603,Low exposure
P00960,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.6,0.2,339.9,902.4,861.6,21540.0,30.0,25.795,0.99,0.01,0.0,2069.5022,96.9822,-96.9822,0.0,0.0,-0.01,-2.345,Low,Current policy remains resilient,Demand Surge,0.22732740550981578,Low exposure
P01008,Accessories,Trending,Low,Demand Volatility,1.2,0.25,0.0833,678.7,3416.4,9446.4,226713.6,29.0,16.4175,0.9799,0.0237,2444.0,30844.5453,1445.4553,-1445.4553,504.0,504.0,-0.01,-1.4925,Severe,Immediate contingency planning,Demand Surge,0.22726230632366012,Low exposure
P00353,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.28,0.04,324.5,856.8,816.0,20400.0,30.0,25.6117,0.99,0.01,0.0,1985.0024,93.0224,-93.0224,0.0,0.0,-0.01,-2.3283,Low,Current policy remains resilient,Demand Surge,0.22723237714030295,Low exposure
P01210,Accessories,Trending,Low,Supplier,1.2,0.247,0.0812,560.0,3216.72,10252.8,164044.8,20.0,29.5406,0.9623,0.0406,1290.0,21926.499,2851.339,-2851.339,359.0,359.0,-0.031,4.8806,Severe,Immediate contingency planning,Combined Stress,0.22717527354864359,Low exposure
P00326,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.53,0.1176,218.9,572.4,812.4,13810.8,21.0,33.0,0.9895,0.0114,6.0,1634.8325,76.6125,-76.6125,1.0,1.0,-0.01,-3.0,High,Increase inventory protection,Demand Surge,0.2270718493396864,Low exposure
P01271,Office Supplies,Intermittent,High,Demand Volatility,1.2,1.12,0.24,279.4,722.4,676.8,16920.0,30.0,26.0058,0.99,0.01,0.0,1774.2772,83.1472,-83.1472,0.0,0.0,-0.01,-2.3642,Low,Current policy remains resilient,Demand Surge,0.22699538937460437,Low exposure
P00358,Personal Care,Trending,Low,Supplier,1.2,0.65,0.325,752.5,4372.68,13986.0,223776.0,20.0,30.0677,0.9646,0.0351,1143.0,24887.4424,3236.3824,-3236.3824,318.0,318.0,-0.031,4.9677,Severe,Immediate contingency planning,Combined Stress,0.2268511097520357,Low exposure
P00895,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.18,0.0588,194.7,504.0,710.4,12076.8,21.0,31.8083,0.9899,0.0114,1.0,1413.6157,66.2457,-66.2457,0.0,0.0,-0.01,-2.8917,Low,Current policy remains resilient,Demand Surge,0.22658978252897544,Low exposure
P01573,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.71,0.1176,188.1,492.0,697.2,11852.4,21.0,32.1933,0.99,0.01,0.0,1398.0461,65.5161,-65.5161,0.0,0.0,-0.01,-2.9267,Low,Current policy remains resilient,Demand Surge,0.22657227338750452,Low exposure
P01927,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.325,0.1083,750.95,4578.6,8197.0,196728.0,24.0,22.2048,0.9667,0.0388,2712.0,38108.1093,3795.7993,-3795.7993,258.0,258.0,-0.021,5.4148,High,Increase inventory protection,Supplier Disruption,0.226279260801502,Low exposure
P01755,Accessories,Trending,Low,Demand Volatility,1.2,0.13,0.0426,801.9,4022.4,5554.8,261075.6,57.0,9.7808,0.9813,0.021,2461.0,28633.7203,1341.8503,-1341.8503,508.0,508.0,-0.01,-0.8892,Severe,Immediate contingency planning,Demand Surge,0.22570909100989983,Low exposure
P00179,Accessories,Trending,Low,Supplier,1.2,0.0,0.0,498.75,2865.72,9135.6,146169.6,20.0,29.6844,0.9613,0.0406,1310.0,20959.1088,2725.5388,-2725.5388,365.0,365.0,-0.031,4.9044,Severe,Immediate contingency planning,Combined Stress,0.2255559747066656,Low exposure
P00613,Personal Care,Seasonal,Low,Demand Volatility,1.0,0.273,0.1083,745.2,4547.4,8142.0,195408.0,24.0,22.337,0.9667,0.0347,2697.0,37956.7755,3780.7255,-3780.7255,256.0,256.0,-0.021,5.447,High,Increase inventory protection,Supplier Disruption,0.22545095261716497,Low exposure
P00898,Accessories,Trending,Low,Demand Volatility,1.0,0.0,0.0,829.15,4331.6,9217.0,221208.0,24.0,22.2048,0.9684,0.0347,2627.0,38521.495,3836.975,-3836.975,250.0,250.0,-0.021,5.4148,High,Increase inventory protection,Supplier Disruption,0.2254011546311524,Low exposure
P00862,Personal Care,Stable,Low,Demand Volatility,1.2,0.221,0.1106,466.25,3215.16,4051.2,190406.4,57.0,10.937,0.9627,0.0433,1446.0,18061.8236,2348.7736,-2348.7736,403.0,403.0,-0.031,1.807,Severe,Immediate contingency planning,Combined Stress,0.22537895654472467,Low exposure
P01684,Accessories,Volatile,Medium,Supplier,1.2,0.0,0.0,797.5,3859.2,8968.8,143500.8,20.0,24.5758,0.9827,0.0168,1118.0,19069.6428,893.6528,-893.6528,231.0,231.0,-0.01,-2.2342,Severe,Immediate contingency planning,Demand Surge,0.22533415057015868,Low exposure
P01732,Personal Care,Trending,Low,Demand Volatility,1.2,0.754,0.325,682.5,3957.72,8434.8,202435.2,29.0,20.7839,0.9635,0.0378,1307.0,20875.6911,2714.6911,-2714.6911,364.0,364.0,-0.031,3.4339,Severe,Immediate contingency planning,Combined Stress,0.22506236712548672,Low exposure
P00553,Personal Care,Stable,Low,Demand Volatility,1.2,0.104,0.0542,606.25,4187.04,10554.0,253296.0,29.0,19.9094,0.9648,0.0378,1234.0,22122.6347,2876.8447,-2876.8447,344.0,344.0,-0.031,3.2894,Severe,Immediate contingency planning,Combined Stress,0.2242881439573689,Low exposure
P01027,Accessories,Trending,Low,Supplier,1.0,0.325,0.1083,868.25,4521.4,9611.0,230664.0,24.0,23.3553,0.9691,0.0292,2547.0,38833.3363,3868.0363,-3868.0363,242.0,242.0,-0.021,5.6953,High,Increase inventory protection,Supplier Disruption,0.22428032030771405,Low exposure
P01483,Personal Care,Seasonal,Medium,Supplier,1.2,0.273,0.1625,1005.0,5552.04,9446.4,226713.6,29.0,22.3411,0.9675,0.0324,407.0,15318.9364,1992.0864,-1992.0864,113.0,113.0,-0.031,3.6911,Severe,Immediate contingency planning,Combined Stress,0.22416744604457467,Low exposure
P00552,Accessories,Trending,Low,Supplier,1.2,0.0,0.0,648.75,3731.52,11899.2,190387.2,20.0,29.313,0.9636,0.0365,1198.0,22785.5968,2963.0568,-2963.0568,334.0,334.0,-0.031,4.843,Severe,Immediate contingency planning,Combined Stress,0.2240242707151351,Low exposure
P01782,Accessories,Trending,Low,Demand Volatility,1.0,0.078,0.0812,733.7,3825.9,12200.0,195200.0,16.0,32.2029,0.9678,0.0347,2445.0,39684.6637,3952.8337,-3952.8337,232.0,232.0,-0.021,7.8529,High,Increase inventory protection,Supplier Disruption,0.22398249670577786,Low exposure
P01584,Personal Care,Trending,Low,Demand Volatility,1.2,0.17,0.0833,904.2,4582.8,12693.6,304646.4,29.0,15.9408,0.9828,0.0182,2323.0,32845.6943,1539.2343,-1539.2343,479.0,479.0,-0.01,-1.4492,Severe,Immediate contingency planning,Demand Surge,0.22368080323382128,Low exposure
P00710,Office Supplies,Trending,Low,Supplier,1.0,0.0,0.0,1393.8,7330.7,23440.0,375040.0,16.0,32.7848,0.9749,0.0306,1709.0,46309.4641,4612.7041,-4612.7041,162.0,162.0,-0.021,7.9948,High,Increase inventory protection,Supplier Disruption,0.22348854354719905,Low exposure
P01268,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.15,0.0625,745.8,4389.6,5108.4,245203.2,58.0,9.5883,0.9807,0.0237,2429.0,27714.0313,1298.7513,-1298.7513,501.0,501.0,-0.01,-0.8717,Severe,Immediate contingency planning,Demand Surge,0.22304181890283709,Low exposure
P00652,Personal Care,Seasonal,Low,Supplier,1.2,0.17,0.0417,503.8,2964.0,6898.8,165571.2,29.0,16.5642,0.9763,0.0251,2419.0,28040.9306,1314.0706,-1314.0706,499.0,499.0,-0.01,-1.5058,Severe,Immediate contingency planning,Demand Surge,0.22294289269169082,Low exposure
P01330,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.325,0.0812,425.0,2859.48,7680.0,122880.0,20.0,29.2172,0.9597,0.042,1335.0,19504.7993,2536.4193,-2536.4193,372.0,372.0,-0.031,4.8272,Severe,Immediate contingency planning,Combined Stress,0.22265040338079772,Low exposure
P00315,Accessories,Volatile,Low,Demand Volatility,1.2,0.598,0.2167,1040.0,6991.92,8758.8,210211.2,29.0,21.862,0.9639,0.0378,1250.0,21265.7094,2765.4094,-2765.4094,348.0,348.0,-0.031,3.612,Severe,Immediate contingency planning,Combined Stress,0.2225470149505442,Low exposure
P00012,Accessories,Trending,Low,Supplier,1.0,0.247,0.0812,870.55,4533.1,14453.0,231248.0,16.0,32.679,0.9703,0.0306,2255.0,40742.9005,4058.2405,-4058.2405,214.0,214.0,-0.021,7.969,High,Increase inventory protection,Supplier Disruption,0.2223130112094877,Low exposure
P00230,Personal Care,Seasonal,Low,Supplier,1.2,0.0,0.0,378.75,2555.28,4575.6,109814.4,29.0,20.4724,0.9579,0.0447,1425.0,17501.6824,2275.9324,-2275.9324,397.0,397.0,-0.031,3.3824,Severe,Immediate contingency planning,Combined Stress,0.2222312044346978,Low exposure
P01181,Accessories,Trending,Low,Demand Volatility,1.2,0.273,0.1083,965.0,5552.04,5901.6,283276.8,58.0,12.3745,0.9651,0.0378,1301.0,19958.1999,2595.3799,-2595.3799,362.0,362.0,-0.031,2.0445,Severe,Immediate contingency planning,Combined Stress,0.22173254114624635,Low exposure
P00229,Accessories,Volatile,Low,Supplier,1.0,0.702,0.1625,969.45,5921.5,7424.0,178176.0,24.0,24.3869,0.9659,0.0333,2606.0,36992.0089,3684.6289,-3684.6289,248.0,248.0,-0.021,5.9469,High,Increase inventory protection,Supplier Disruption,0.22127854803571428,Low exposure
P01903,Office Supplies,Trending,Low,Demand Volatility,1.0,0.156,0.1083,1344.35,7047.3,15005.0,360120.0,24.0,23.2628,0.9738,0.0292,2115.0,41461.5193,4129.8193,-4129.8193,201.0,201.0,-0.021,5.6728,High,Increase inventory protection,Supplier Disruption,0.22099811953007154,Low exposure
P01873,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.598,0.1625,413.75,2795.52,5008.8,120211.2,29.0,20.724,0.9591,0.042,1392.0,17763.7522,2310.0122,-2310.0122,388.0,388.0,-0.031,3.424,Severe,Immediate contingency planning,Combined Stress,0.22094952741147333,Low exposure
P01300,Office Supplies,Trending,Low,Demand Volatility,1.2,0.0,0.0,1010.9,5113.2,21234.0,339744.0,20.0,23.1092,0.9841,0.0168,2121.0,38876.4722,1821.8522,-1821.8522,438.0,438.0,-0.01,-2.1008,Severe,Immediate contingency planning,Demand Surge,0.2208986041168594,Low exposure
P00725,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,485.0,3269.76,5856.0,140544.0,29.0,21.7422,0.9608,0.0433,1347.0,18651.6329,2425.4729,-2425.4729,375.0,375.0,-0.031,3.5922,Severe,Immediate contingency planning,Combined Stress,0.22068772563763972,Low exposure
P01684,Accessories,Volatile,Medium,Supplier,1.0,0.0,0.0,833.75,4180.8,7474.0,119584.0,16.0,35.4562,0.9717,0.0278,980.0,20186.7089,2010.7189,-2010.7189,93.0,93.0,-0.021,8.6462,High,Increase inventory protection,Supplier Disruption,0.21994896404427086,Low exposure
P01512,Office Supplies,Trending,Low,Supplier,1.2,0.494,0.1625,1066.25,6180.72,19753.2,316051.2,20.0,29.1094,0.9666,0.0351,876.0,28164.0673,3662.4773,-3662.4773,244.0,244.0,-0.031,4.8094,Severe,Immediate contingency planning,Combined Stress,0.21981382187427911,Low exposure
P01760,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.156,0.1625,602.5,4062.24,10911.6,174585.6,20.0,30.0917,0.9633,0.0392,1175.0,21877.0024,2844.9024,-2844.9024,327.0,327.0,-0.031,4.9717,Severe,Immediate contingency planning,Combined Stress,0.21955579847545598,Low exposure
P00536,Accessories,Volatile,Medium,Supplier,1.2,0.494,0.1083,647.5,3586.44,4275.6,102614.4,29.0,24.4974,0.9645,0.0365,545.0,10789.6437,1403.0937,-1403.0937,152.0,152.0,-0.031,4.0474,Severe,Immediate contingency planning,Combined Stress,0.21913061545907708,Low exposure
P00382,Office Supplies,Trending,Low,Demand Volatility,1.2,0.04,0.0417,1475.1,7461.6,20654.4,495705.6,29.0,16.4633,0.9861,0.0155,2071.0,39503.8423,1851.2523,-1851.2523,427.0,427.0,-0.01,-1.4967,Severe,Immediate contingency planning,Demand Surge,0.219038059379916,Low exposure
P01006,Office Supplies,Trending,Low,Supplier,1.2,0.04,0.0417,1003.2,5083.2,14078.4,337881.6,29.0,16.2708,0.9839,0.0182,2206.0,33570.0285,1573.1785,-1573.1785,455.0,455.0,-0.01,-1.4792,Severe,Immediate contingency planning,Demand Surge,0.21889664964947775,Low exposure
P01272,Accessories,Stable,Low,Demand Volatility,1.2,0.104,0.0542,427.5,2940.6,7407.6,177782.4,29.0,19.8016,0.9628,0.042,1289.0,19197.6585,2496.4785,-2496.4785,359.0,359.0,-0.031,3.2716,Severe,Immediate contingency planning,Combined Stress,0.21865923366796453,Low exposure
P00904,Personal Care,Trending,Low,Demand Volatility,1.2,0.0,0.0,840.4,4263.6,11810.4,283449.6,29.0,15.95,0.9825,0.0196,2250.0,31343.9066,1468.8566,-1468.8566,464.0,464.0,-0.01,-1.45,Severe,Immediate contingency planning,Demand Surge,0.21849263743734731,Low exposure
P00624,Personal Care,Seasonal,Low,Supplier,1.2,0.156,0.0542,427.5,2875.08,5148.0,123552.0,29.0,19.8734,0.9596,0.0433,1364.0,17452.5652,2269.5452,-2269.5452,380.0,380.0,-0.031,3.2834,Severe,Immediate contingency planning,Combined Stress,0.21811213727132062,Low exposure
P00424,Personal Care,Seasonal,Low,Supplier,1.2,0.0,0.0,560.0,3773.64,10136.4,162182.4,20.0,30.1755,0.9628,0.0378,1186.0,21168.1761,2752.7261,-2752.7261,330.0,330.0,-0.031,4.9855,Severe,Immediate contingency planning,Combined Stress,0.21804357075467107,Low exposure
P00328,Personal Care,Seasonal,Low,Supplier,1.2,0.54,0.2083,612.7,3613.2,8415.6,201974.4,29.0,15.62,0.9793,0.0237,2310.0,28220.464,1322.484,-1322.484,477.0,477.0,-0.01,-1.42,Severe,Immediate contingency planning,Demand Surge,0.2180126069328982,Low exposure
P00710,Office Supplies,Trending,Low,Supplier,1.2,0.0,0.0,1333.2,6766.8,28128.0,450048.0,20.0,22.7242,0.9859,0.0196,1949.0,43746.8507,2050.0907,-2050.0907,402.0,402.0,-0.01,-2.0658,Severe,Immediate contingency planning,Demand Surge,0.2179778006670653,Low exposure
P01877,Personal Care,Seasonal,Low,Supplier,1.0,0.546,0.2167,701.5,4286.1,7677.0,184248.0,24.0,22.6676,0.9666,0.0361,2551.0,36051.7871,3590.9771,-3590.9771,242.0,242.0,-0.021,5.5276,High,Increase inventory protection,Supplier Disruption,0.2176313774230903,Low exposure
P01283,Personal Care,Seasonal,Medium,Supplier,1.2,0.247,0.0812,962.5,5325.84,13597.2,217555.2,20.0,29.2531,0.9681,0.0337,241.0,16593.9847,2157.8947,-2157.8947,67.0,67.0,-0.031,4.8331,Severe,Immediate contingency planning,Combined Stress,0.2174156105542138,Low exposure
P00034,Accessories,Volatile,Medium,Supplier,1.0,0.728,0.1625,1198.3,5964.4,10637.0,170192.0,16.0,34.4247,0.9752,0.0265,724.0,21387.8054,2130.3554,-2130.3554,69.0,69.0,-0.021,8.3947,High,Increase inventory protection,Supplier Disruption,0.2172212778443421,Low exposure
P01363,Personal Care,Trending,Low,Demand Volatility,1.2,0.221,0.1083,441.25,2567.76,5475.6,131414.4,29.0,20.4604,0.9603,0.0433,1335.0,17730.992,2305.752,-2305.752,372.0,372.0,-0.031,3.3804,Severe,Immediate contingency planning,Combined Stress,0.21711478607211288,Low exposure
P00241,Accessories,Trending,Low,Demand Volatility,1.0,0.0,0.0,732.55,3816.8,8113.0,194712.0,24.0,23.5405,0.9676,0.0333,2486.0,36349.1014,3620.5914,-3620.5914,236.0,236.0,-0.021,5.7405,High,Increase inventory protection,Supplier Disruption,0.21694238058166876,Low exposure
P01788,Personal Care,Trending,Low,Supplier,1.0,0.403,0.2438,978.65,5138.9,16421.0,262736.0,16.0,32.4938,0.9721,0.0306,2017.0,40632.3711,4047.2311,-4047.2311,192.0,192.0,-0.021,7.9238,High,Increase inventory protection,Supplier Disruption,0.21691661175420185,Low exposure
P01829,Office Supplies,Trending,Low,Demand Volatility,1.2,0.052,0.0542,378.75,2194.92,4675.2,112204.8,29.0,20.6641,0.9587,0.0447,1356.0,17082.0306,2221.3606,-2221.3606,378.0,378.0,-0.031,3.4141,Severe,Immediate contingency planning,Combined Stress,0.21648922700171014,Low exposure
P00379,Accessories,Trending,Low,Demand Volatility,1.2,0.403,0.2438,542.5,3129.36,9990.0,159840.0,20.0,29.6844,0.9627,0.0392,1179.0,20781.6982,2702.4682,-2702.4682,328.0,328.0,-0.031,4.9044,Severe,Immediate contingency planning,Combined Stress,0.21637090486141514,Low exposure
P00465,Accessories,Trending,Low,Demand Volatility,1.2,0.19,0.125,794.2,3982.8,16496.4,263942.4,20.0,22.605,0.9824,0.0196,2139.0,34045.5003,1595.4603,-1595.4603,441.0,441.0,-0.01,-2.055,Severe,Immediate contingency planning,Demand Surge,0.21616543351229545,Low exposure
P01229,Accessories,Trending,Low,Supplier,1.2,0.12,0.0625,807.4,4059.6,16830.0,269280.0,20.0,22.5133,0.9826,0.0182,2124.0,34168.4626,1601.2226,-1601.2226,438.0,438.0,-0.01,-2.0467,Severe,Immediate contingency planning,Demand Surge,0.21560387429356753,Low exposure
P01140,Personal Care,Trending,Low,Supplier,1.2,0.06,0.0625,848.1,4306.8,17904.0,286464.0,20.0,22.2292,0.9831,0.0168,2105.0,34824.3177,1631.9577,-1631.9577,434.0,434.0,-0.01,-2.0208,Severe,Immediate contingency planning,Demand Surge,0.21540833770481654,Low exposure
P00382,Office Supplies,Trending,Low,Demand Volatility,1.0,0.052,0.0542,1542.15,8083.4,17212.0,413088.0,24.0,23.7521,0.9751,0.0265,1817.0,41817.9078,4165.3178,-4165.3178,173.0,173.0,-0.021,5.7921,High,Increase inventory protection,Supplier Disruption,0.21531814049262016,Low exposure
P00986,Personal Care,Seasonal,Low,Supplier,1.2,0.25,0.0625,532.4,3133.2,10940.4,175046.4,20.0,22.7333,0.9781,0.0251,2226.0,29499.3772,1382.4172,-1382.4172,459.0,459.0,-0.01,-2.0667,Severe,Immediate contingency planning,Demand Surge,0.21525183347664062,Low exposure
P00248,Accessories,Stable,Low,Supplier,1.2,0.273,0.1625,363.75,2505.36,6310.8,151459.2,29.0,19.6698,0.9617,0.0433,1292.0,18019.2814,2343.2414,-2343.2414,360.0,360.0,-0.031,3.2498,Severe,Immediate contingency planning,Combined Stress,0.21521508908846831,Low exposure
P00892,Accessories,Volatile,Low,Supplier,1.2,0.17,0.0417,830.5,4912.8,8013.6,192326.4,29.0,16.3258,0.9789,0.0251,2263.0,27791.8165,1302.3965,-1302.3965,467.0,467.0,-0.01,-1.4842,Severe,Immediate contingency planning,Demand Surge,0.2151977266529687,Low exposure
P00219,Personal Care,Trending,Low,Demand Volatility,1.2,0.21,0.0833,937.2,4744.8,6570.0,315360.0,58.0,9.7442,0.9833,0.0196,2252.0,28148.9633,1319.1333,-1319.1333,465.0,465.0,-0.01,-0.8858,Severe,Immediate contingency planning,Demand Surge,0.21513281799669504,Low exposure
P01500,Accessories,Volatile,Low,Demand Volatility,1.2,0.67,0.1667,1031.8,6068.4,9885.6,237254.4,29.0,16.6467,0.9812,0.0223,2215.0,29537.6718,1384.2118,-1384.2118,457.0,457.0,-0.01,-1.5133,Severe,Immediate contingency planning,Demand Surge,0.21482833779502858,Low exposure
P00309,Office Supplies,Trending,Low,Supplier,1.2,0.0,0.0,560.0,3240.12,6901.2,165628.8,29.0,20.6641,0.9625,0.0406,1253.0,18681.209,2429.319,-2429.319,349.0,349.0,-0.031,3.4141,Severe,Immediate contingency planning,Combined Stress,0.21471470658523978,Low exposure
P01550,Personal Care,Trending,Low,Supplier,1.2,0.052,0.0542,630.0,3655.08,7790.4,186969.6,29.0,21.3109,0.9635,0.0392,1210.0,19573.0554,2545.2954,-2545.2954,337.0,337.0,-0.031,3.5209,Severe,Immediate contingency planning,Combined Stress,0.214698562214847,Low exposure
P01300,Office Supplies,Trending,Low,Demand Volatility,1.0,0.0,0.0,1056.85,5539.3,17695.0,283120.0,16.0,33.3402,0.9731,0.0278,1860.0,41153.7873,4099.1673,-4099.1673,177.0,177.0,-0.021,8.1302,High,Increase inventory protection,Supplier Disruption,0.214663768571435,Low exposure
P00686,Personal Care,Trending,Low,Supplier,1.2,0.247,0.0812,786.25,4570.8,14618.4,233894.4,20.0,29.2651,0.9654,0.0365,998.0,23938.7313,3113.0113,-3113.0113,278.0,278.0,-0.031,4.8351,Severe,Immediate contingency planning,Combined Stress,0.21455915644189166,Low exposure
P00197,Office Supplies,Trending,Low,Demand Volatility,1.2,0.0,0.0,471.25,2733.12,8733.6,139737.6,20.0,30.3911,0.9617,0.0406,1196.0,19812.285,2576.405,-2576.405,333.0,333.0,-0.031,5.0211,Severe,Immediate contingency planning,Combined Stress,0.21451201298009948,Low exposure
P00409,Accessories,Trending,Low,Supplier,1.2,0.104,0.0542,617.5,3555.24,7558.8,181411.2,29.0,20.9755,0.9633,0.0378,1221.0,19270.2941,2505.9241,-2505.9241,340.0,340.0,-0.031,3.4655,Severe,Immediate contingency planning,Combined Stress,0.21445356340767535,Low exposure
P01155,Personal Care,Trending,Low,Demand Volatility,1.2,0.62,0.3125,946.0,4798.8,19945.2,319123.2,20.0,23.045,0.984,0.0182,2034.0,36837.3223,1726.2923,-1726.2923,420.0,420.0,-0.01,-2.095,Severe,Immediate contingency planning,Demand Surge,0.21440626447960837,Low exposure
P00852,Office Supplies,Trending,Low,Demand Volatility,1.0,0.403,0.1625,1338.6,7016.1,22411.0,358576.0,16.0,32.7186,0.9751,0.0251,1577.0,43664.8771,4349.2871,-4349.2871,150.0,150.0,-0.021,7.9786,High,Increase inventory protection,Supplier Disruption,0.21436761201433985,Low exposure
P01513,Accessories,Trending,Low,Demand Volatility,1.2,0.429,0.1625,322.5,1854.84,3940.8,94579.2,29.0,21.1672,0.9568,0.0461,1356.0,16379.8022,2130.0422,-2130.0422,378.0,378.0,-0.031,3.4972,Severe,Immediate contingency planning,Combined Stress,0.21429774292207937,Low exposure
P01617,Accessories,Stable,Low,Demand Volatility,1.2,0.156,0.0812,347.5,2389.92,9032.4,144518.4,20.0,29.1094,0.9619,0.0406,1195.0,19712.3952,2563.4152,-2563.4152,333.0,333.0,-0.031,4.8094,Severe,Immediate contingency planning,Combined Stress,0.21420028018695386,Low exposure
P00801,Office Supplies,Trending,Low,Demand Volatility,1.2,0.12,0.0417,992.2,5017.2,13887.6,333302.4,29.0,16.1242,0.984,0.0196,2119.0,32517.5254,1523.8554,-1523.8554,437.0,437.0,-0.01,-1.4658,Severe,Immediate contingency planning,Demand Surge,0.21351391345570658,Low exposure
