product_id,category,demand_class,risk_class,primary_risk_driver,scenario_demand_multiplier,scenario_supplier_delay,scenario_supplier_delay_rate,scenario_safety_stock,scenario_reorder_point,scenario_order_quantity,scenario_purchase_quantity,scenario_purchase_orders,scenario_inventory_days,scenario_fill_rate,scenario_stockout_rate,scenario_lost_sales,scenario_total_cost,cost_change_vs_optimized,cost_savings_vs_optimized,lost_sales_change_vs_optimized,lost_sales_increase_vs_optimized,fill_rate_change_vs_optimized,inventory_days_change_vs_optimized,scenario_severity,scenario_recommendation,scenario
P00799,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.44,0.12,448.8,1149.6,1070.4,26760.0,30.0,25.3092,0.99,0.01,0.0,2377.9572,111.4372,-111.4372,0.0,0.0,-0.01,-2.3008,Low,Current policy remains resilient,Demand Surge
P00800,Accessories,Stable,Low,Supplier,1.2,0.17,0.0833,414.7,2493.6,8167.2,196012.8,29.0,15.7392,0.985,0.0168,1045.0,17499.7957,820.0857,-820.0857,216.0,216.0,-0.01,-1.4308,Severe,Immediate contingency planning,Demand Surge
P00801,Office Supplies,Trending,Low,Demand Volatility,1.2,0.12,0.0417,992.2,5017.2,13887.6,333302.4,29.0,16.1242,0.984,0.0196,2119.0,32517.5254,1523.8554,-1523.8554,437.0,437.0,-0.01,-1.4658,Severe,Immediate contingency planning,Demand Surge
P00802,Electronics,Stable,Low,Demand Volatility,1.2,0.06,0.0625,11.0,63.6,307.2,4915.2,20.0,23.1092,0.99,0.01,0.0,720.8929,33.7829,-33.7829,0.0,0.0,-0.01,-2.1008,Low,Current policy remains resilient,Demand Surge
P00803,Personal Care,Stable,Low,Supplier,1.2,0.08,0.0417,257.4,1555.2,5098.8,122371.2,29.0,15.4275,0.9873,0.0168,348.0,8528.5604,399.6704,-399.6704,72.0,72.0,-0.01,-1.4025,Severe,Immediate contingency planning,Demand Surge
P00804,Personal Care,Stable,Low,Supplier,1.2,0.06,0.0625,119.9,723.6,3554.4,56870.4,20.0,22.0275,0.9876,0.0155,142.0,4924.0015,230.7515,-230.7515,29.0,29.0,-0.01,-2.0025,Severe,Immediate contingency planning,Demand Surge
P00805,Home Appliances,Seasonal,Low,Supplier,1.2,0.19,0.0625,59.4,345.6,1206.0,19296.0,20.0,22.825,0.9736,0.0264,336.0,4387.2163,205.5963,-205.5963,69.0,69.0,-0.01,-2.075,Severe,Immediate contingency planning,Demand Surge
P00806,Office Supplies,Stable,Low,Demand Volatility,1.2,0.08,0.0417,710.6,4306.8,14127.6,339062.4,29.0,15.29,0.989,0.0141,363.0,17387.5139,814.8239,-814.8239,75.0,75.0,-0.01,-1.39,Severe,Immediate contingency planning,Demand Surge
P00807,Accessories,Trending,Low,Demand Volatility,1.2,0.0,0.0,121.0,609.6,2528.4,40454.4,20.0,22.0,0.9852,0.0155,207.0,4498.3545,210.8045,-210.8045,43.0,43.0,-0.01,-2.0,Severe,Immediate contingency planning,Demand Surge
P00808,Accessories,Trending,Low,Supplier,1.2,0.0,0.0,448.8,2257.2,9355.2,149683.2,20.0,23.21,0.9859,0.0141,658.0,15101.9883,707.7183,-707.7183,136.0,136.0,-0.01,-2.11,Severe,Immediate contingency planning,Demand Surge
P00809,Personal Care,Stable,Low,Supplier,1.2,0.04,0.0417,454.3,2745.6,9002.4,216057.6,29.0,15.4092,0.9865,0.0141,809.0,16186.9735,758.5635,-758.5635,167.0,167.0,-0.01,-1.4008,Severe,Immediate contingency planning,Demand Surge
P00810,Electronics,Trending,Low,Supplier,1.2,0.0,0.0,85.8,428.4,1773.6,28377.6,20.0,23.4208,0.9884,0.0127,48.0,2578.9251,120.8551,-120.8551,10.0,10.0,-0.01,-2.1292,Severe,Immediate contingency planning,Demand Surge
P00811,Accessories,Volatile,Low,Supplier,1.2,0.62,0.1667,597.3,3516.0,5727.6,137462.4,29.0,17.4167,0.9762,0.0251,2019.0,23780.1179,1114.3979,-1114.3979,417.0,417.0,-0.01,-1.5833,Severe,Immediate contingency planning,Demand Surge
P00812,Accessories,Stable,Low,Demand Volatility,1.2,0.0,0.0,449.9,2703.6,8853.6,212486.4,29.0,15.6567,0.9865,0.0141,790.0,16023.1356,750.8856,-750.8856,163.0,163.0,-0.01,-1.4233,Severe,Immediate contingency planning,Demand Surge
P00813,Electronics,Stable,Low,Demand Volatility,1.2,0.25,0.125,33.0,193.2,939.6,15033.6,20.0,22.5133,0.99,0.01,0.0,1316.5573,61.6973,-61.6973,0.0,0.0,-0.01,-2.0467,Low,Current policy remains resilient,Demand Surge
P00814,Accessories,Trending,Low,Supplier,1.2,0.25,0.125,358.6,1802.4,7472.4,119558.4,20.0,21.89,0.9774,0.0237,1601.0,20689.7975,969.5775,-969.5775,330.0,330.0,-0.01,-1.99,Severe,Immediate contingency planning,Demand Surge
P00815,Accessories,Trending,Low,Supplier,1.2,0.17,0.0833,724.9,3649.2,10088.4,242121.6,29.0,16.61,0.9855,0.0155,1150.0,20864.4523,977.7623,-977.7623,237.0,237.0,-0.01,-1.51,Severe,Immediate contingency planning,Demand Surge
P00816,Personal Care,Stable,Low,Supplier,1.2,0.0,0.0,289.3,1752.0,8619.6,137913.6,20.0,22.5042,0.99,0.01,0.0,8643.6435,405.0635,-405.0635,0.0,0.0,-0.01,-2.0458,Low,Current policy remains resilient,Demand Surge
P00817,Personal Care,Seasonal,Low,Supplier,1.2,0.5,0.1667,418.0,2463.6,5737.2,137692.8,29.0,16.1883,0.9778,0.0223,1787.0,21412.3166,1003.4366,-1003.4366,369.0,369.0,-0.01,-1.4717,Severe,Immediate contingency planning,Demand Surge
P00818,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.38,0.1875,42.9,250.8,876.0,14016.0,20.0,22.5408,0.9845,0.0182,82.0,1937.9892,90.8192,-90.8192,17.0,17.0,-0.01,-2.0492,Severe,Immediate contingency planning,Demand Surge
P00819,Electronics,Trending,Low,Demand Volatility,1.2,0.0,0.0,77.0,387.6,1072.8,25747.2,29.0,16.0233,0.9825,0.0196,205.0,3432.3592,160.8492,-160.8492,42.0,42.0,-0.01,-1.4567,Severe,Immediate contingency planning,Demand Surge
P00820,Home Appliances,Volatile,Medium,Supplier,1.2,0.25,0.0625,125.4,604.8,1404.0,22464.0,20.0,23.4117,0.9862,0.0155,92.0,2578.8831,120.8531,-120.8531,19.0,19.0,-0.01,-2.1283,Severe,Immediate contingency planning,Demand Surge
P00821,Accessories,Volatile,Medium,Supplier,1.2,0.69,0.1875,580.8,2821.2,6562.8,105004.8,20.0,24.1083,0.9875,0.0155,284.0,9488.1073,444.6373,-444.6373,59.0,59.0,-0.01,-2.1917,Severe,Immediate contingency planning,Demand Surge
P00822,Electronics,Stable,Low,Supplier,1.2,0.06,0.0625,22.0,127.2,620.4,9926.4,20.0,22.1283,0.985,0.0155,53.0,1442.1425,67.5825,-67.5825,11.0,11.0,-0.01,-2.0117,Severe,Immediate contingency planning,Demand Surge
P00823,Home Appliances,Volatile,Medium,Supplier,1.2,0.08,0.0417,78.1,374.4,579.6,13910.4,29.0,17.8658,0.9793,0.0251,159.0,2609.7601,122.3001,-122.3001,33.0,33.0,-0.01,-1.6242,Severe,Immediate contingency planning,Demand Surge
P00824,Home Appliances,Stable,Low,Demand Volatility,1.2,0.0,0.0,34.1,202.8,992.4,15878.4,20.0,22.1008,0.9863,0.0155,62.0,1863.1416,87.3116,-87.3116,13.0,13.0,-0.01,-2.0092,Severe,Immediate contingency planning,Demand Surge
P00825,Personal Care,Seasonal,Low,Supplier,1.2,0.19,0.0625,237.6,1398.0,4879.2,78067.2,20.0,23.8517,0.9879,0.0127,171.0,6780.3655,317.7455,-317.7455,35.0,35.0,-0.01,-2.1683,Severe,Immediate contingency planning,Demand Surge
P00826,Accessories,Trending,Low,Supplier,1.2,0.25,0.125,686.4,3450.0,9535.2,228844.8,29.0,16.5458,0.9835,0.0168,1586.0,23868.7095,1118.5495,-1118.5495,327.0,327.0,-0.01,-1.5042,Severe,Immediate contingency planning,Demand Surge
P00827,Home Appliances,Stable,Low,Demand Volatility,1.2,0.12,0.0625,29.7,175.2,859.2,13747.2,20.0,21.9267,0.9853,0.0155,69.0,1795.355,84.135,-84.135,14.0,14.0,-0.01,-1.9933,Severe,Immediate contingency planning,Demand Surge
P00828,Home Appliances,Stable,Low,Demand Volatility,1.2,0.19,0.125,22.0,128.4,627.6,10041.6,20.0,22.3758,0.9888,0.0127,13.0,1119.5238,52.4638,-52.4638,3.0,3.0,-0.01,-2.0342,Severe,Immediate contingency planning,Demand Surge
P00829,Office Supplies,Stable,Low,Demand Volatility,1.2,0.0,0.0,147.4,891.6,4384.8,70156.8,20.0,22.6875,0.9897,0.0114,23.0,4824.6873,226.0973,-226.0973,5.0,5.0,-0.01,-2.0625,Severe,Immediate contingency planning,Demand Surge
P00830,Personal Care,Seasonal,Low,Demand Volatility,1.2,0.44,0.125,233.2,1375.2,4804.8,76876.8,20.0,22.66,0.9813,0.0196,716.0,10995.0359,515.2559,-515.2559,148.0,148.0,-0.01,-2.06,Severe,Immediate contingency planning,Demand Surge
P00831,Electronics,Trending,Low,Supplier,1.2,0.12,0.0625,88.0,441.6,1830.0,29280.0,20.0,22.0917,0.9824,0.0168,236.0,4095.7788,191.9388,-191.9388,49.0,49.0,-0.01,-2.0083,Severe,Immediate contingency planning,Demand Surge
P00832,Personal Care,Stable,Low,Demand Volatility,1.2,0.0,0.0,192.5,1165.2,3820.8,91699.2,29.0,15.1708,0.9873,0.0155,265.0,6518.0528,305.4528,-305.4528,55.0,55.0,-0.01,-1.3792,Severe,Immediate contingency planning,Demand Surge
P00833,Electronics,Volatile,Low,Demand Volatility,1.2,0.25,0.0833,25.3,146.4,238.8,5731.2,29.0,16.5275,0.9695,0.0305,125.0,1918.6426,89.9126,-89.9126,26.0,26.0,-0.01,-1.5025,Severe,Immediate contingency planning,Demand Surge
P00834,Electronics,Stable,Low,Demand Volatility,1.2,0.08,0.0833,28.6,168.0,548.4,13161.6,29.0,15.9408,0.9858,0.0155,59.0,1678.4358,78.6559,-78.6559,12.0,12.0,-0.01,-1.4492,Severe,Immediate contingency planning,Demand Surge
P00835,Personal Care,Stable,Low,Demand Volatility,1.2,0.12,0.125,194.7,1178.4,5797.2,92755.2,20.0,21.6242,0.9854,0.0168,451.0,9489.7859,444.7159,-444.7159,93.0,93.0,-0.01,-1.9658,Severe,Immediate contingency planning,Demand Surge
P00836,Home Appliances,Stable,Low,Demand Volatility,1.2,0.0,0.0,5.5,33.6,164.4,2630.4,20.0,21.89,0.9851,0.0155,14.0,687.6658,32.2258,-32.2258,3.0,3.0,-0.01,-1.99,Severe,Immediate contingency planning,Demand Surge
P00837,Accessories,Trending,Low,Demand Volatility,1.2,0.12,0.0625,300.3,1507.2,6247.2,99955.2,20.0,23.5583,0.9892,0.0127,87.0,7382.199,345.949,-345.949,18.0,18.0,-0.01,-2.1417,Severe,Immediate contingency planning,Demand Surge
P00838,Home Appliances,Volatile,Medium,Supplier,1.2,0.56,0.125,85.8,414.0,962.4,15398.4,20.0,24.5392,0.9872,0.0141,47.0,1808.5325,84.7525,-84.7525,10.0,10.0,-0.01,-2.2308,Severe,Immediate contingency planning,Demand Surge
P00839,Personal Care,Trending,Low,Supplier,1.2,0.0,0.0,554.4,2811.6,11680.8,186892.8,20.0,22.8525,0.9898,0.0114,35.0,12028.3811,563.6811,-563.6811,7.0,7.0,-0.01,-2.0775,Severe,Immediate contingency planning,Demand Surge
P00840,Personal Care,Stable,Low,Supplier,1.2,0.0,0.0,221.1,1335.6,4376.4,105033.6,29.0,15.5283,0.9863,0.0168,411.0,8372.0143,392.3343,-392.3343,85.0,85.0,-0.01,-1.4117,Severe,Immediate contingency planning,Demand Surge
P00841,Electronics,Volatile,Medium,Supplier,1.2,0.69,0.1875,68.2,325.2,751.2,12019.2,20.0,23.2008,0.9843,0.0168,73.0,1766.9855,82.8055,-82.8055,15.0,15.0,-0.01,-2.1092,Severe,Immediate contingency planning,Demand Surge
P00842,Office Supplies,Trending,Low,Supplier,1.2,0.38,0.1667,1548.8,7844.4,21721.2,521308.8,29.0,16.6192,0.9867,0.0141,1817.0,38707.7242,1813.9442,-1813.9442,375.0,375.0,-0.01,-1.5108,Severe,Immediate contingency planning,Demand Surge
P00843,Electronics,Stable,Low,Supplier,1.2,0.0,0.0,24.2,142.8,697.2,11155.2,20.0,22.165,0.9834,0.0196,78.0,1725.0818,80.8418,-80.8418,16.0,16.0,-0.01,-2.015,Severe,Immediate contingency planning,Demand Surge
P00844,Accessories,Volatile,Medium,Supplier,1.2,0.56,0.25,409.2,1978.8,4596.0,73536.0,20.0,24.7408,0.9854,0.0155,359.0,8230.2194,385.6894,-385.6894,74.0,74.0,-0.01,-2.2492,Severe,Immediate contingency planning,Demand Surge
P00845,Electronics,Seasonal,Low,Supplier,1.2,0.0,0.0,24.2,139.2,481.2,7699.2,20.0,23.2742,0.9848,0.0155,43.0,1251.1942,58.6342,-58.6342,9.0,9.0,-0.01,-2.1158,Severe,Immediate contingency planning,Demand Surge
P00846,Home Appliances,Volatile,Low,Demand Volatility,1.2,0.25,0.0625,59.4,348.0,849.6,13593.6,20.0,24.035,0.9833,0.0196,97.0,2092.9721,98.0821,-98.0821,20.0,20.0,-0.01,-2.185,Severe,Immediate contingency planning,Demand Surge
P00847,Electronics,Stable,Low,Demand Volatility,1.2,0.38,0.1875,45.1,262.8,1281.6,20505.6,20.0,22.1558,0.9845,0.0155,121.0,2630.9952,123.2953,-123.2953,25.0,25.0,-0.01,-2.0142,Severe,Immediate contingency planning,Demand Surge
P00848,Accessories,Trending,Low,Demand Volatility,1.2,0.29,0.125,205.7,1033.2,2854.8,68515.2,29.0,15.8767,0.987,0.0155,220.0,5348.3054,250.6354,-250.6354,45.0,45.0,-0.01,-1.4433,Severe,Immediate contingency planning,Demand Surge
P00849,Personal Care,Seasonal,Low,Supplier,1.2,0.25,0.0625,592.9,3493.2,12200.4,195206.4,20.0,22.3667,0.9811,0.0237,1860.0,27471.8311,1287.4011,-1287.4011,384.0,384.0,-0.01,-2.0333,Severe,Immediate contingency planning,Demand Surge
P00850,Personal Care,Stable,Low,Supplier,1.2,0.0,0.0,47.3,286.8,1413.6,22617.6,20.0,21.6517,0.9882,0.0141,44.0,2084.2325,97.6725,-97.6725,9.0,9.0,-0.01,-1.9683,Severe,Immediate contingency planning,Demand Surge
P00851,Electronics,Stable,Low,Demand Volatility,1.2,0.12,0.0625,26.4,154.8,753.6,12057.6,20.0,22.165,0.9891,0.0114,11.0,1221.9434,57.2634,-57.2634,2.0,2.0,-0.01,-2.015,Severe,Immediate contingency planning,Demand Surge
P00852,Office Supplies,Trending,Low,Demand Volatility,1.2,0.31,0.125,1280.4,6476.4,26893.2,430291.2,20.0,22.6783,0.9861,0.0141,1798.0,41248.6065,1933.0165,-1933.0165,371.0,371.0,-0.01,-2.0617,Severe,Immediate contingency planning,Demand Surge
P00853,Electronics,Seasonal,Low,Supplier,1.2,0.12,0.125,30.8,181.2,631.2,10099.2,20.0,22.1467,0.9824,0.0182,82.0,1693.9111,79.3811,-79.3811,17.0,17.0,-0.01,-2.0133,Severe,Immediate contingency planning,Demand Surge
P00854,Accessories,Stable,Low,Demand Volatility,1.2,0.0,0.0,276.1,1657.2,5424.0,130176.0,29.0,15.1433,0.9869,0.0155,431.0,9440.1184,442.3884,-442.3884,89.0,89.0,-0.01,-1.3767,Severe,Immediate contingency planning,Demand Surge
P00855,Electronics,Trending,Low,Supplier,1.2,0.19,0.0625,24.2,120.0,494.4,7910.4,20.0,21.6975,0.9833,0.0182,57.0,1346.1228,63.0828,-63.0828,12.0,12.0,-0.01,-1.9725,Severe,Immediate contingency planning,Demand Surge
P00856,Electronics,Volatile,Low,Demand Volatility,1.2,0.75,0.2083,85.8,500.4,814.8,19555.2,29.0,16.3075,0.9792,0.0251,226.0,3352.077,157.087,-157.087,47.0,47.0,-0.01,-1.4825,Severe,Immediate contingency planning,Demand Surge
P00857,Electronics,Volatile,Low,Demand Volatility,1.2,0.62,0.1875,13.2,74.4,178.8,2860.8,20.0,24.0167,0.983,0.0182,21.0,780.4646,36.5746,-36.5746,4.0,4.0,-0.01,-2.1833,Severe,Immediate contingency planning,Demand Surge
P00858,Personal Care,Seasonal,Low,Supplier,1.2,0.06,0.0625,702.9,4135.2,14437.2,230995.2,20.0,22.5133,0.977,0.0237,3205.0,40886.4342,1916.0442,-1916.0442,661.0,661.0,-0.01,-2.0467,Severe,Immediate contingency planning,Demand Surge
P00859,Personal Care,Trending,Low,Demand Volatility,1.2,0.25,0.1875,238.7,1209.6,5023.2,80371.2,20.0,22.44,0.9885,0.0141,129.0,6268.0784,293.7384,-293.7384,27.0,27.0,-0.01,-2.04,Severe,Immediate contingency planning,Demand Surge
P00860,Electronics,Trending,Low,Demand Volatility,1.2,0.12,0.0625,79.2,398.4,1654.8,26476.8,20.0,22.5042,0.9882,0.0141,52.0,2428.569,113.809,-113.809,11.0,11.0,-0.01,-2.0458,Severe,Immediate contingency planning,Demand Surge
P00861,Office Supplies,Stable,Low,Demand Volatility,1.2,0.04,0.0417,359.7,2184.0,7167.6,172022.4,29.0,15.345,0.9882,0.0141,325.0,10329.1193,484.0493,-484.0493,67.0,67.0,-0.01,-1.395,Severe,Immediate contingency planning,Demand Surge
P00862,Personal Care,Stable,Low,Demand Volatility,1.2,0.17,0.0851,410.3,2473.2,4051.2,190406.4,57.0,8.3692,0.9837,0.0223,1314.0,16485.6083,772.5583,-772.5583,271.0,271.0,-0.01,-0.7608,Severe,Immediate contingency planning,Demand Surge
P00863,Personal Care,Stable,Low,Demand Volatility,1.2,0.06,0.0625,201.3,1216.8,5985.6,95769.6,20.0,21.9908,0.9895,0.0114,47.0,6386.9804,299.3104,-299.3104,10.0,10.0,-0.01,-1.9992,Severe,Immediate contingency planning,Demand Surge
P00864,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.19,0.0625,74.8,439.2,1534.8,24556.8,20.0,22.1833,0.9744,0.0251,408.0,5262.7564,246.6264,-246.6264,84.0,84.0,-0.01,-2.0167,Severe,Immediate contingency planning,Demand Surge
P00865,Home Appliances,Stable,Low,Demand Volatility,1.2,0.0,0.0,11.0,62.4,306.0,4896.0,20.0,22.495,0.9888,0.0114,6.0,763.615,35.785,-35.785,1.0,1.0,-0.01,-2.045,High,Increase inventory protection,Demand Surge
P00866,Personal Care,Trending,Low,Supplier,1.2,0.06,0.0625,218.9,1113.6,4633.2,74131.2,20.0,22.2475,0.9894,0.0127,47.0,5176.5674,242.5874,-242.5874,10.0,10.0,-0.01,-2.0225,Severe,Immediate contingency planning,Demand Surge
P00867,Electronics,Trending,Low,Demand Volatility,1.2,0.19,0.125,48.4,242.4,1005.6,16089.6,20.0,22.5225,0.9891,0.0127,15.0,1505.4073,70.5473,-70.5473,3.0,3.0,-0.01,-2.0475,Severe,Immediate contingency planning,Demand Surge
P00868,Electronics,Volatile,Medium,Supplier,1.2,0.44,0.125,20.9,100.8,232.8,3724.8,20.0,24.2917,0.9849,0.0168,20.0,827.5197,38.7797,-38.7797,4.0,4.0,-0.01,-2.2083,Severe,Immediate contingency planning,Demand Surge
P00869,Accessories,Stable,Low,Supplier,1.2,0.0,0.0,107.8,649.2,3187.2,50995.2,20.0,21.5417,0.9884,0.0127,89.0,4075.6663,190.9963,-190.9963,18.0,18.0,-0.01,-1.9583,Severe,Immediate contingency planning,Demand Surge
P00870,Accessories,Volatile,Low,Demand Volatility,1.2,0.42,0.1667,1070.3,6268.8,10203.6,244886.4,29.0,16.995,0.9855,0.0141,1183.0,21509.0917,1007.9717,-1007.9717,244.0,244.0,-0.01,-1.545,Severe,Immediate contingency planning,Demand Surge
P00871,Home Appliances,Volatile,Low,Supplier,1.2,0.44,0.1875,113.3,663.6,1621.2,25939.2,20.0,23.65,0.9837,0.0182,174.0,3492.8122,163.6822,-163.6822,36.0,36.0,-0.01,-2.15,Severe,Immediate contingency planning,Demand Surge
P00872,Home Appliances,Volatile,Low,Supplier,1.2,0.83,0.2083,47.3,278.4,453.6,10886.4,29.0,17.2242,0.9801,0.021,115.0,2080.8647,97.5147,-97.5147,24.0,24.0,-0.01,-1.5658,Severe,Immediate contingency planning,Demand Surge
P00873,Personal Care,Trending,Low,Demand Volatility,1.2,0.21,0.0833,885.5,4488.0,12432.0,298368.0,29.0,15.9225,0.9881,0.0182,591.0,18138.1087,849.9987,-849.9987,122.0,122.0,-0.01,-1.4475,Severe,Immediate contingency planning,Demand Surge
P00874,Home Appliances,Seasonal,Low,Demand Volatility,1.2,0.0,0.0,47.3,277.2,964.8,15436.8,20.0,23.1275,0.9857,0.0155,71.0,1953.3385,91.5385,-91.5385,15.0,15.0,-0.01,-2.1025,Severe,Immediate contingency planning,Demand Surge
P00875,Electronics,Trending,Low,Demand Volatility,1.2,0.08,0.0417,28.6,142.8,394.8,9475.2,29.0,16.9217,0.9894,0.0127,6.0,1107.1016,51.8817,-51.8817,1.0,1.0,-0.01,-1.5383,High,Increase inventory protection,Demand Surge
P00876,Electronics,Stable,Low,Demand Volatility,1.2,0.12,0.0833,41.8,244.8,796.8,19123.2,29.0,15.3083,0.9828,0.0182,147.0,2633.1146,123.3946,-123.3946,30.0,30.0,-0.01,-1.3917,Severe,Immediate contingency planning,Demand Surge
P00877,Office Supplies,Trending,Low,Demand Volatility,1.2,0.0,0.0,1093.4,5534.4,15324.0,367776.0,29.0,15.5375,0.9777,0.0264,4798.0,55725.7321,2611.4521,-2611.4521,990.0,990.0,-0.01,-1.4125,Severe,Immediate contingency planning,Demand Surge
P00878,Office Supplies,Stable,Low,Demand Volatility,1.2,0.17,0.1042,906.4,5488.8,8998.8,431942.4,58.0,8.5892,0.9873,0.0141,1228.0,21322.9171,999.2471,-999.2471,253.0,253.0,-0.01,-0.7808,Severe,Immediate contingency planning,Demand Surge
P00879,Electronics,Stable,Low,Supplier,1.2,0.12,0.125,17.6,105.6,517.2,8275.2,20.0,22.2017,0.99,0.01,0.0,906.6793,42.4893,-42.4893,0.0,0.0,-0.01,-2.0183,Low,Current policy remains resilient,Demand Surge
P00880,Electronics,Seasonal,Low,Supplier,1.2,0.06,0.0625,57.2,330.0,1148.4,18374.4,20.0,22.6417,0.9892,0.0114,16.0,1658.0505,77.7005,-77.7005,3.0,3.0,-0.01,-2.0583,Severe,Immediate contingency planning,Demand Surge
P00881,Electronics,Seasonal,Low,Demand Volatility,1.2,0.19,0.125,9.9,55.2,189.6,3033.6,20.0,22.385,0.9826,0.0182,24.0,798.3948,37.4148,-37.4148,5.0,5.0,-0.01,-2.035,Severe,Immediate contingency planning,Demand Surge
P00882,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.29,0.0588,423.5,1086.0,1516.8,25785.6,21.0,31.4233,0.9861,0.0114,101.0,3306.3858,154.9458,-154.9458,21.0,21.0,-0.01,-2.8567,Severe,Immediate contingency planning,Demand Surge
P00883,Electronics,Volatile,Low,Demand Volatility,1.2,0.12,0.0625,7.7,44.4,109.2,1747.2,20.0,23.9342,0.9832,0.0168,13.0,635.2075,29.7675,-29.7675,3.0,3.0,-0.01,-2.1758,Severe,Immediate contingency planning,Demand Surge
P00884,Electronics,Stable,Low,Demand Volatility,1.2,0.04,0.0208,57.2,337.2,550.8,26438.4,58.0,9.1117,0.9882,0.0141,50.0,2316.5495,108.5595,-108.5595,10.0,10.0,-0.01,-0.8283,Severe,Immediate contingency planning,Demand Surge
P00885,Office Supplies,Stable,Low,Supplier,1.2,0.0,0.0,746.9,4531.2,14863.2,356716.8,29.0,15.3725,0.9886,0.0141,533.0,19598.2025,918.4225,-918.4225,110.0,110.0,-0.01,-1.3975,Severe,Immediate contingency planning,Demand Surge
P00886,Electronics,Stable,Low,Supplier,1.2,0.0,0.0,46.2,272.4,1329.6,21273.6,20.0,22.7883,0.9898,0.0114,4.0,1735.8043,81.3443,-81.3443,1.0,1.0,-0.01,-2.0717,Severe,Immediate contingency planning,Demand Surge
P00887,Office Supplies,Trending,Low,Demand Volatility,1.2,0.19,0.125,853.6,4335.6,18022.8,288364.8,20.0,22.6508,0.9836,0.0182,1957.0,34019.8587,1594.2587,-1594.2587,404.0,404.0,-0.01,-2.0592,Severe,Immediate contingency planning,Demand Surge
P00888,Electronics,Volatile,Low,Supplier,1.2,0.75,0.25,40.7,235.2,571.2,9139.2,20.0,23.43,0.9868,0.0155,32.0,1249.2847,58.5447,-58.5447,7.0,7.0,-0.01,-2.13,Severe,Immediate contingency planning,Demand Surge
P00889,Electronics,Stable,Low,Demand Volatility,1.2,0.12,0.0625,12.1,70.8,345.6,5529.6,20.0,21.9908,0.9889,0.0127,6.0,794.2926,37.2226,-37.2226,1.0,1.0,-0.01,-1.9992,High,Increase inventory protection,Demand Surge
P00890,Electronics,Volatile,Low,Demand Volatility,1.2,0.12,0.0625,38.5,224.4,548.4,8774.4,20.0,24.1908,0.9834,0.0168,62.0,1496.5313,70.1313,-70.1313,13.0,13.0,-0.01,-2.1992,Severe,Immediate contingency planning,Demand Surge
P00891,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.68,0.16,1095.6,2882.4,2736.0,68400.0,30.0,24.2,0.9836,0.0155,447.0,8591.374,402.614,-402.614,92.0,92.0,-0.01,-2.2,Severe,Immediate contingency planning,Demand Surge
P00892,Accessories,Volatile,Low,Supplier,1.2,0.17,0.0417,830.5,4912.8,8013.6,192326.4,29.0,16.3258,0.9789,0.0251,2263.0,27791.8165,1302.3965,-1302.3965,467.0,467.0,-0.01,-1.4842,Severe,Immediate contingency planning,Demand Surge
P00893,Accessories,Stable,Low,Supplier,1.2,0.06,0.0625,262.9,1585.2,7791.6,124665.6,20.0,22.0367,0.9894,0.0127,79.0,8359.2984,391.7384,-391.7384,16.0,16.0,-0.01,-2.0033,Severe,Immediate contingency planning,Demand Surge
P00894,Home Appliances,Stable,Low,Demand Volatility,1.2,0.0,0.0,7.7,46.8,230.4,3686.4,20.0,22.2017,0.9842,0.0168,23.0,825.6312,38.6912,-38.6912,5.0,5.0,-0.01,-2.0183,Severe,Immediate contingency planning,Demand Surge
P00895,Office Supplies,Intermittent,High,Demand Volatility,1.2,0.18,0.0588,194.7,504.0,710.4,12076.8,21.0,31.8083,0.9899,0.0114,1.0,1413.6157,66.2457,-66.2457,0.0,0.0,-0.01,-2.8917,Low,Current policy remains resilient,Demand Surge
P00896,Electronics,Stable,Low,Demand Volatility,1.2,0.0,0.0,9.9,55.2,270.0,4320.0,20.0,22.495,0.9897,0.0114,1.0,687.0992,32.1993,-32.1993,0.0,0.0,-0.01,-2.045,Low,Current policy remains resilient,Demand Surge
P00897,Home Appliances,Volatile,Low,Demand Volatility,1.2,0.94,0.25,51.7,303.6,740.4,11846.4,20.0,23.265,0.9737,0.0251,205.0,2860.2382,134.0382,-134.0382,42.0,42.0,-0.01,-2.115,Severe,Immediate contingency planning,Demand Surge
