product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct,daily_gross_profit,annual_gross_profit,inventory_risk_score,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,total_lost_sales,average_daily_demand,inventory_days,fill_rate,supplier_delay_rate,average_supplier_delay,risk_class,primary_risk_driver,baseline_total_cost,optimized_total_cost,cost_savings,lost_sales_reduction,baseline_lost_sales,optimized_lost_sales,baseline_fill_rate,optimized_fill_rate,baseline_stockout_rate,optimized_stockout_rate,baseline_inventory_days,optimized_inventory_days,safety_stock_change,inventory_days_change,optimization_opportunity,anomaly_severity_score,max_anomaly_deviation,max_anomaly_z,anomaly_event_count,anomaly_count_demand_drop,anomaly_count_demand_spike,anomaly_count_normal,demand_anomaly_flag,forecast_change_pct,max_forecast_increase_pct,max_forecast_decrease_pct,forecast_change_volatility,forecast_increase_flag,forecast_decrease_flag,wape,max_wape,forecast_observations,forecast_accuracy_risk,inventory_component,stockout_component,service_component,supplier_component,volatility_component,excess_inventory_component,forecast_accuracy_component,anomaly_component,forecast_increase_component,forecast_decrease_component,forecast_change_component,demand_supply_mismatch,demand_supplier_collision,forecast_inventory_gap,uncertainty_supplier_exposure,inventory_service_collision,supplier_inventory_collision,forecast_uncertainty_collision,obsolescence_exposure,compound_risk_count,compound_risk_flag,compound_risk_score,risk_score_base,risk_score_pre_compound,risk_score,primary_risk_driver_score,secondary_risk_driver_score,lost_sales_exposure,daily_profit_exposure,thirty_day_profit_exposure,supplier_delay_exposure,forecast_increase_exposure,excess_inventory,inventory_obsolescence_exposure,estimated_financial_exposure,risk_probability,at_risk_value,service_risk_value,business_value_percentile,exposure_percentile,business_impact_score,business_impact_class,evidence_count,confidence_score,confidence_class,business_impact_adjustment,risk_score_before_business,management_priority,priority_rank,recommended_action,risk_label
P01620,OfficePro Storage 01620,Office Supplies,Storage,OfficePro,Intermittent,1900.38,1401.47,327.93,498.91,0.2625,163607.55630000003,59716758.04950001,21.2,5.5328,0.0,71.7511,58.5417,0.0,3210,113.07123287671232,24.5188,0.9611,0.5,3.583333333333333,Critical,Forecast Accuracy,11435.24,6594.11,4841.13,499.0,499.0,0.0,0.994,1.0,0.0027,0.0,25.74,23.74,538.0,-1.99,5340.13,3,1.0,120.6786,1,1,0,0,1,0.0,0,0,0.0,0,0,189.5952,456.96873343932174,12,100,21.2,5.532764888808786,0.0,58.54166666666666,71.75114006050165,0.0,100,70.3,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3,1,35.0,45.593,45.593,85.29,100.0,71.75114006050165,1601501.1,163607.55630000003,4908226.689000001,586260.4101,0.0,0.0,0.0,2187761.5101,0.7235,1582845.4525,190877.4645,51.5,73.85000000000001,64.91,High,5,100.0,High,4.7,80.59,P1 - Immediate,1,Validate demand signal and supplier capacity; prepare alternate sourcing if demand persists,Critical | P1 - Immediate
P00983,Zenith Smartphones 00983,Electronics,Smartphones,Zenith,Volatile,67194.66,53339.96,7.33,13854.7,0.2062,101554.951,37067557.115,6.11,3.1395,0.0,13.023,21.4583,0.0,78,7.1438356164383565,18.8593,0.985,0.1666666666666666,3.5,Low,Forecast Accuracy,1361.84,1171.79,190.04,8.0,49.0,41.0,0.9906,0.9921,0.011,0.0096,19.03,25.32,0.0,6.3,198.04,1,0.5556,2.168,1,0,1,0,1,0.0,0,0,0.0,0,0,25.2289,36.57142857142859,12,40,6.11,3.139521138969516,0.0,21.458333333333336,13.02298749794559,0.0,40,28.506696729683377,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15.9069,15.9069,16.24,40.0,28.506696729683377,1080666.6,101554.951,3046648.5300000003,355442.3285,0.0,0.0,0.0,1436108.9285,0.0635,91192.917,45568.281,39.4,61.6,52.72,Medium,5,100.0,High,0.33,15.91,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00286,Apex Audio 00286,Electronics,Audio,Apex,Volatile,85897.91,69990.25,2.96,15907.66,0.1852,47086.6736,17186635.864,8.21,4.01,0.0,15.0627,31.6667,0.0,38,2.863013698630137,18.5378,0.9818,0.25,3.8333333333333335,Low,Forecast Accuracy,958.57,1143.79,-185.22,-35.0,25.0,60.0,0.988,0.9713,0.0123,0.0274,18.96,25.11,0.0,6.15,0.0,0,0.1515,0.2409,1,1,0,0,0,0.0,0,0,0.0,0,0,33.0725,71.42857142857143,12,70,8.21,4.009962640099626,0.0,31.66666666666666,15.06271173942818,0.0,70,1.24990233023418,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15.7592,15.7592,16.0,70.0,31.66666666666666,604491.08,47086.6736,1412600.208,180498.9155,0.0,0.0,0.0,784989.9955,0.0626,49140.3737,25683.6401,23.7,47.85,38.19,Low,4,88.0,High,0.24,15.76,P4 - Routine,4,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Low | P4 - Routine
P00903,Vertex Audio 00903,Electronics,Audio,Vertex,Volatile,37135.39,27423.42,5.04,9711.97,0.2615,48948.328799999996,17866140.012,7.78,3.8954,0.0,13.2354,30.8333,0.0,63,5.065753424657534,18.6412,0.983,0.25,3.5,Low,Forecast Accuracy,1285.76,809.98,475.78,35.0,49.0,14.0,0.9867,0.9962,0.0123,0.0027,19.32,26.65,0.0,7.33,510.78,0,0.1382,0.4095,1,0,1,0,0,0.0,0,0,0.0,0,0,34.6077,92.98245614035088,12,70,7.78,3.8954044022314913,0.0,30.83333333333334,13.235418298956091,0.0,70,2.0890246487595237,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15.5061,15.5061,15.74,70.0,30.83333333333334,611854.11,48948.328799999996,1468449.8639999998,171319.1508,0.0,0.0,0.0,783173.2608,0.0611,47851.8862,25016.8581,24.3,47.75,38.37,Low,4,88.0,High,0.23,15.51,P4 - Routine,4,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Low | P4 - Routine
P01323,CarryPro Mobile Accessories 01323,Accessories,Mobile Accessories,CarryPro,Volatile,10197.04,8332.71,54.12,1864.33,0.1828,100897.53959999999,36827601.953999996,5.39,1.011,0.0,12.0659,21.875,0.0,214,63.31095890410959,19.3317,0.9954,0.2083333333333333,3.0,Low,Forecast Accuracy,7676.38,9968.18,-2291.8,-243.0,462.0,705.0,0.99,0.9847,0.0082,0.0192,19.4,18.31,-61.0,-1.09,0.0,1,0.7116,2.0506,1,0,1,0,1,0.0,0,0,0.0,0,0,25.1472,32.6674500587544,12,40,5.39,1.0109782885441252,0.0,21.875000000000007,12.0658845541806,0.0,40,27.96634139176109,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15.4792,15.4792,15.74,40.0,27.96634139176109,398966.62,100897.53959999999,3026926.1879999996,302692.6188,0.0,0.0,0.0,701659.2388,0.0609,42731.0476,14015.6697,39.300000000000004,44.55,42.45,Medium,5,100.0,High,0.26,15.48,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00414,DermaX Haircare 00414,Personal Care,Haircare,DermaX,Trending,623.99,459.0,118.69,164.99,0.2644,19582.6631,7147672.0315000005,2.94,0.4523,0.0,8.471,10.2083,0.0,190,145.9917808219178,16.8895,0.9982,0.0416666666666666,3.0,Low,Demand Anomaly,12342.88,12566.32,-223.44,173.0,665.0,492.0,0.9938,0.9954,0.011,0.0041,17.44,24.82,-97.0,7.38,173.0,2,0.353,3.3593,1,0,1,0,1,0.0,0,0,0.0,0,0,12.084,22.48385080225046,15,20,2.94,0.4522524833860375,0.0,10.208333333333336,8.470978002956302,0.0,20,51.90246150735294,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15.5165,15.5165,15.6,51.9,20.0,31348.1,19582.6631,587479.893,58747.9893,0.0,0.0,0.0,90096.0893,0.0611,5504.8711,1047.3585,10.8,13.350000000000001,12.33,Low,5,100.0,High,0.08,15.52,P4 - Routine,4,Investigate demand anomaly and increase short-term demand monitoring,Low | P4 - Routine
P00719,Vertex Audio 00719,Electronics,Audio,Vertex,Volatile,150000.0,100728.2,23.55,49271.8,0.3285,1160350.8900000001,423528074.85,6.61,1.7461,0.0,12.6462,27.9167,0.0,134,23.317808219178083,18.1638,0.9921,0.2083333333333333,3.4,Low,Forecast Accuracy,4575.4,2853.45,1721.95,190.0,314.0,124.0,0.9816,0.9927,0.0192,0.0096,17.91,26.02,0.0,8.11,1911.95,0,0.1707,0.5059,1,1,0,0,0,0.0,0,0,0.0,0,0,31.6595,67.76315789473685,12,70,6.61,1.746120652885951,0.0,27.916666666666675,12.646233169561546,0.0,70,2.580559860232354,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.708,14.708,15.26,70.0,27.916666666666675,6602421.2,1160350.8900000001,34810526.7,3945193.026,0.0,0.0,0.0,10547614.226,0.0564,594885.4423,274034.225,98.55000000000001,98.0,98.22,Very High,4,88.0,High,0.55,14.71,P4 - Routine,4,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Low | P4 - Routine
P00617,Vertex Audio 00617,Electronics,Audio,Vertex,Volatile,56835.99,41160.22,6.03,15675.77,0.2758,94524.8931,34501585.9815,9.53,3.842,0.0,13.5772,42.2917,0.0,89,5.9150684931506845,17.3309,0.9794,0.2916666666666667,3.2857142857142856,Low,Supplier,1004.15,1239.77,-235.62,-35.0,18.0,53.0,0.9958,0.9877,0.0068,0.0137,18.95,26.19,0.0,7.24,0.0,0,0.1586,0.554,1,0,1,0,0,0.0,0,0,0.0,0,0,26.3112,35.67839195979899,12,40,9.53,3.841961334204699,0.0,42.29166666666667,13.577198850281736,0.0,40,2.81781611188971,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.8396,14.8396,15.15,42.29,40.0,1395143.53,94524.8931,2835746.793,310581.7916,0.0,0.0,0.0,1705725.3216,0.0572,97567.4884,58448.6949,37.7,65.7,54.5,Medium,4,88.0,High,0.31,14.84,P4 - Routine,4,Monitor supplier performance and lead-time stability,Low | P4 - Routine
P00065,Arctic Air Conditioners 00065,Home Appliances,Air Conditioners,Arctic,Volatile,73983.58,51115.76,14.12,22867.82,0.3091,322893.6184,117856170.71599999,9.19,4.525,0.0,13.0556,39.1667,0.0,229,14.283561643835617,18.2267,0.978,0.3333333333333333,4.25,Low,Forecast Accuracy,2138.81,1163.77,975.04,99.0,99.0,0.0,0.9905,1.0,0.011,0.0,19.21,26.74,0.0,7.52,1074.04,0,0.1227,0.5661,1,1,0,0,0,0.0,0,0,0.0,0,0,21.8429,32.0113314447592,12,40,9.19,4.524988471710036,0.0,39.16666666666667,13.055550449173566,0.0,40,2.867266915642063,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.2778,14.2778,14.74,40.0,39.16666666666667,5236730.78,322893.6184,9686808.552,1372297.8782,0.0,0.0,0.0,6609028.6582,0.054,356887.5475,212743.7574,72.55,93.4,85.06,Very High,4,88.0,High,0.46,14.28,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01228,Arctic Microwaves 01228,Home Appliances,Microwaves,Arctic,Volatile,46670.94,35506.22,3.98,11164.72,0.2392,44435.5856,16218988.743999999,6.38,3.1855,0.0,13.4305,22.7083,0.0,45,3.998630136986301,18.4841,0.9846,0.1666666666666666,4.0,Low,Forecast Accuracy,806.45,832.69,-26.23,-16.0,6.0,22.0,0.9979,0.9925,0.0027,0.0096,18.31,26.6,0.0,8.28,0.0,0,0.3861,0.9395,1,0,1,0,0,0.0,0,0,0.0,0,0,33.1122,112.12121212121211,12,70,6.38,3.185459460220473,0.0,22.708333333333325,13.430514482771668,0.0,70,4.81318794479899,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.4662,14.4662,14.66,70.0,22.708333333333325,502412.4,44435.5856,1333067.568,177742.3424,0.0,0.0,0.0,680154.7424,0.055,37408.5108,20550.8875,22.400000000000002,43.9,35.3,Low,4,88.0,High,0.19,14.47,P4 - Routine,4,Review forecast model performance; recalibrate demand assumptions before next planning cycle,Low | P4 - Routine
P01941,Apex TVs 01941,Electronics,TVs,Apex,Volatile,150000.0,110090.01,8.54,39909.99,0.2661,340831.3145999999,124403429.82899997,9.14,6.927,0.0,13.7265,33.3333,0.0,210,8.213698630136987,18.97,0.965,0.2916666666666667,3.2857142857142856,Low,Forecast Accuracy,2104.35,1414.38,689.97,63.0,120.0,57.0,0.98,0.9905,0.0219,0.0096,18.53,27.05,0.0,8.52,752.97,0,0.4428,1.072,1,1,0,0,0,0.0,0,0,0.0,0,0,26.7018,47.01492537313433,12,40,9.14,6.926992424173193,0.0,33.333333333333336,13.726475156620491,0.0,40,5.492628463164896,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.1025,14.1025,14.57,40.0,33.333333333333336,8381097.9,340831.3145999999,10224939.437999997,1119874.3194,0.0,0.0,0.0,9500972.2194,0.0529,502601.4304,358111.6214,74.25,97.15,87.99,Very High,4,88.0,High,0.47,14.1,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00124,Zenith Laptops 00124,Electronics,Laptops,Zenith,Volatile,126799.87,90192.53,21.46,36607.34,0.2887,785593.5164,286741633.486,7.75,2.6855,0.0,13.6195,32.7083,0.0,182,21.15205479452055,18.9789,0.9882,0.2916666666666667,3.142857142857143,Low,Forecast Accuracy,2171.56,2247.61,-76.05,6.0,74.0,68.0,0.9952,0.9956,0.0068,0.0055,19.66,27.6,0.0,7.94,6.0,0,0.5642,1.6561,1,0,1,0,0,0.0,0,0,0.0,0,0,29.1736,38.88174807197943,12,40,7.75,2.6855294523653006,0.0,32.708333333333336,13.61954046286504,0.0,40,8.449852263376746,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.03,14.03,14.53,40.0,32.708333333333336,6662535.88,785593.5164,23567805.492,2469008.1944,0.0,0.0,0.0,9131544.0744,0.0526,480319.2183,277789.0421,93.89999999999999,96.85000000000001,95.67,Very High,4,88.0,High,0.5,14.03,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00759,UrbanGear Chargers 00759,Accessories,Chargers,UrbanGear,Volatile,10380.79,7144.72,126.47,3236.07,0.3117,409265.77290000004,149382007.1085,4.44,2.1733,0.0,11.8901,13.3333,0.0,1031,150.17808219178082,19.4608,0.9906,0.125,3.333333333333333,Low,Forecast Accuracy,14898.78,32478.54,-17579.76,-1824.0,839.0,2663.0,0.9923,0.9757,0.0082,0.0288,19.67,17.47,-145.0,-2.2,0.0,1,0.6834,2.095,1,0,1,0,1,0.0,0,0,0.0,0,0,20.4812,27.349372815134693,12,40,4.44,2.173312724369267,0.0,13.33333333333333,11.890145852566103,0.0,40,28.179953219833855,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,14.0437,14.0437,14.49,40.0,28.179953219833855,3336388.17,409265.77290000004,12277973.187,1364219.243,0.0,0.0,0.0,4700607.413,0.0526,247251.9499,115466.4814,79.85,88.9,85.28,Very High,5,100.0,High,0.45,14.04,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00540,Vertex Audio 00540,Electronics,Audio,Vertex,Volatile,141775.08,85835.26,8.58,55939.82,0.3946,479963.6556,175186734.294,8.62,4.4468,0.0,13.5653,35.0,0.0,131,8.472602739726028,18.4619,0.9788,0.2916666666666667,2.7142857142857144,Low,Forecast Accuracy,1124.08,1019.48,104.6,4.0,20.0,16.0,0.9968,0.9974,0.0055,0.0027,19.13,27.12,0.0,7.99,108.6,0,0.3548,0.7949,1,0,1,0,0,0.0,0,0,0.0,0,0,26.7718,38.43705799151343,12,40,8.62,4.446794609140541,0.0,35.00000000000001,13.565313431518115,0.0,40,4.081129302676018,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.8001,13.8001,14.27,40.0,35.00000000000001,7328116.42,479963.6556,14398909.668,1302758.4938,0.0,0.0,0.0,8630874.9138,0.0513,442763.8831,304972.8644,84.75,96.25,91.65,Very High,4,88.0,High,0.47,13.8,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00844,UrbanGear Chargers 00844,Accessories,Chargers,UrbanGear,Volatile,4821.45,3526.99,71.97,1294.46,0.2685,93162.2862,34004234.463,7.86,2.4321,0.0,11.6892,35.8333,0.0,660,85.1109589041096,18.1842,0.9894,0.2916666666666667,3.4285714285714284,Low,Forecast Accuracy,5734.86,5090.88,643.98,175.0,186.0,11.0,0.997,0.9998,0.0041,0.0014,19.24,26.91,0.0,7.67,818.98,0,0.4202,1.3149,1,0,1,0,0,0.0,0,0,0.0,0,0,24.2096,43.72173913043478,12,40,7.86,2.4321346655310485,0.0,35.83333333333333,11.689218636989605,0.0,40,6.700585505561577,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.9706,13.9706,14.23,40.0,35.83333333333333,854343.6,93162.2862,2794868.586,319413.5527,0.0,0.0,0.0,1173757.1527,0.0522,61270.1234,29689.0967,37.3,56.99999999999999,49.12,Medium,4,88.0,High,0.26,13.97,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01043,EverHome Washing Machines 01043,Home Appliances,Washing Machines,EverHome,Volatile,52473.57,34584.71,23.34,17888.86,0.3409,417525.9924,152396987.22599998,8.66,3.8802,0.0,12.6876,37.2917,0.0,293,23.77123287671233,17.3875,0.9831,0.25,3.1666666666666665,Low,Forecast Accuracy,2737.84,2055.5,682.34,86.0,123.0,37.0,0.9929,0.9979,0.0082,0.0027,19.1,27.04,0.0,7.94,768.34,0,0.0531,0.536,1,1,0,0,0,0.0,0,0,0.0,0,0,21.8252,31.62650602409638,12,40,8.66,3.880249674565765,0.0,37.29166666666666,12.68763156885723,0.0,40,2.695838350120192,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.7607,13.7607,14.21,40.0,37.29166666666666,5241435.98,417525.9924,12525779.772,1322165.6426,0.0,0.0,0.0,6563601.6226,0.051,334743.6828,211493.89,80.5,93.30000000000001,88.18,Very High,4,88.0,High,0.45,13.76,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01603,NovaTech TVs 01603,Electronics,TVs,NovaTech,Volatile,88644.51,58701.54,5.39,29942.97,0.3378,161392.6083,58908302.0295,8.7,4.2,0.0,12.7267,36.875,0.0,86,5.491780821917808,17.9401,0.9785,0.2916666666666667,3.7142857142857135,Low,Forecast Accuracy,1128.17,902.75,225.42,11.0,32.0,21.0,0.992,0.9948,0.0082,0.0068,18.95,26.65,0.0,7.7,236.42,0,0.1831,0.6263,1,0,1,0,0,0.0,0,0,0.0,0,0,24.8297,34.73684210526316,12,40,8.7,4.19996788048808,0.0,36.87500000000001,12.726727733906529,0.0,40,3.1864938178918387,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.8262,13.8262,14.19,40.0,36.87500000000001,2575095.42,161392.6083,4841778.249,599458.2594,0.0,0.0,0.0,3174553.6794,0.0514,163172.0591,103864.5371,50.949999999999996,82.0,69.58,High,4,88.0,High,0.36,13.83,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00868,Vertex TVs 00868,Electronics,TVs,Vertex,Volatile,42332.59,26428.49,4.29,15904.1,0.3757,68228.589,24903434.985000003,8.23,3.0407,0.0,14.4234,34.375,0.0,44,4.315068493150685,17.6832,0.986,0.25,3.1666666666666665,Low,Forecast Accuracy,1387.6,879.03,508.57,38.0,63.0,25.0,0.98,0.9921,0.0233,0.0068,18.26,26.54,0.0,8.28,546.57,0,0.3208,0.819,1,0,1,0,0,0.0,0,0,0.0,0,0,27.912,37.9746835443038,12,40,8.23,3.040661013263753,0.0,34.375,14.423419930738689,0.0,40,4.191348883345097,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.6464,13.6464,13.87,40.0,34.375,699780.4,68228.589,2046857.6700000002,216057.1985,0.0,0.0,0.0,915837.5985,0.0504,46158.215,28591.0278,30.3,50.949999999999996,42.69,Medium,4,88.0,High,0.22,13.65,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00768,ConnectX Cables 00768,Accessories,Cables,ConnectX,Volatile,4372.15,3243.84,27.5,1128.31,0.2581,31028.524999999998,11325411.625,5.62,2.581,0.0,11.4606,20.8333,0.0,283,32.00821917808219,19.9901,0.9879,0.2083333333333333,4.0,Low,Demand Anomaly,5211.79,3770.52,1441.28,175.0,344.0,169.0,0.9853,0.9928,0.0164,0.0096,18.3,26.25,-31.0,7.95,1616.28,1,0.6236,2.3739,1,0,1,0,1,0.0,0,0,0.0,0,0,19.0503,32.7713382507903,12,20,5.62,2.581024530432346,0.0,20.833333333333336,11.46064220733446,0.0,20,29.55637515827359,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.7164,13.7164,13.86,29.56,20.833333333333336,319311.73,31028.524999999998,930855.7499999999,124114.1,0.0,0.0,0.0,443425.83,0.0508,22526.0322,11274.1666,16.45,36.0,28.18,Low,5,100.0,High,0.14,13.72,P4 - Routine,4,Investigate demand anomaly and increase short-term demand monitoring,Low | P4 - Routine
P00737,EverHome Air Conditioners 00737,Home Appliances,Air Conditioners,EverHome,Volatile,38838.42,30726.32,3.4,8112.1,0.2089,27581.14,10067116.1,9.09,5.6096,0.0,12.9352,36.4583,0.0,71,3.558904109589041,18.4946,0.9727,0.2916666666666667,4.0,Low,Forecast Accuracy,1171.9,713.21,458.68,32.0,44.0,12.0,0.9831,0.9954,0.0178,0.0068,18.53,27.15,0.0,8.61,490.68,0,0.1515,0.3613,1,1,0,0,0,0.0,0,0,0.0,0,0,21.296,33.33333333333333,12,40,9.09,5.609583768336023,0.0,36.45833333333333,12.935184835190713,0.0,40,1.8521262226239963,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.6857,13.6857,13.85,40.0,36.45833333333333,575959.1,27581.14,827434.2,110324.56,0.0,0.0,0.0,686283.66,0.0507,34794.5816,22612.7129,15.049999999999999,44.1,32.48,Low,4,88.0,High,0.16,13.69,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P00295,NovaTech Smartphones 00295,Electronics,Smartphones,NovaTech,Volatile,68155.22,44131.99,6.57,24023.23,0.3525,157832.62110000002,57608906.701500006,7.5,3.7236,0.0,13.3865,29.1667,0.0,85,6.447945205479452,18.894,0.9819,0.25,3.333333333333333,Low,Forecast Accuracy,919.44,1092.97,-173.53,-31.0,4.0,35.0,0.9992,0.9926,0.0014,0.0096,19.73,26.6,0.0,6.87,0.0,0,0.4268,1.614,1,0,1,0,0,0.0,0,0,0.0,0,0,28.0766,45.689655172413794,12,40,7.5,3.72362933666268,0.0,29.16666666666667,13.386498241623332,0.0,40,8.197825635730558,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.4144,13.4144,13.74,40.0,29.16666666666667,2041974.55,157832.62110000002,4734978.633,526108.737,0.0,0.0,0.0,2568083.287,0.0491,126092.8894,85505.2441,50.24999999999999,77.05,66.33,High,4,88.0,High,0.33,13.41,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
P01564,EverHome Refrigerators 01564,Home Appliances,Refrigerators,EverHome,Volatile,53707.53,32934.97,15.0,20772.56,0.3868,311588.4,113729766.00000001,5.51,3.7244,0.0,12.6492,16.6667,0.0,183,15.015068493150684,19.4787,0.9833,0.1666666666666666,3.75,Low,Demand Anomaly,1841.7,2080.41,-238.71,-25.0,67.0,92.0,0.9939,0.9916,0.0082,0.0123,19.04,25.32,-14.0,6.28,0.0,1,0.6771,2.3704,1,0,1,0,1,0.0,0,0,0.0,0,0,17.5436,26.55502392344497,12,20,5.51,3.724350218020804,0.0,16.666666666666664,12.649190359133478,0.0,20,29.554891202231605,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.2396,13.2396,13.64,29.55,20.0,3801378.48,311588.4,9347652.0,1168456.5,0.0,0.0,0.0,4969834.98,0.0482,239546.046,156064.2565,71.85000000000001,89.64999999999999,82.53,Very High,5,100.0,High,0.4,13.24,P4 - Routine,4,Investigate demand anomaly and increase short-term demand monitoring,Low | P4 - Routine
P01270,EverHome Air Conditioners 01270,Home Appliances,Air Conditioners,EverHome,Seasonal,19069.22,13508.32,21.13,5560.9,0.2916,117501.81699999998,42888163.20499999,5.1,3.4808,0.0,11.3825,15.625,0.0,267,21.51506849315069,16.9352,0.983,0.0833333333333333,2.5,Low,Demand Anomaly,4845.7,3376.31,1469.4,153.0,346.0,193.0,0.978,0.9877,0.0233,0.0137,18.26,24.32,-15.0,6.06,1622.4,1,0.2704,2.9148,1,0,1,0,1,0.0,0,0,0.0,0,0,11.598,20.06745362563237,15,20,5.1,3.480809183821208,0.0,15.625000000000002,11.382501855081518,0.0,20,32.15494342269383,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.362,13.362,13.64,32.15,20.0,1484760.3,117501.81699999998,3525054.5099999993,293754.5425,0.0,0.0,0.0,1778514.8425,0.0488,86791.5243,59925.4778,42.15,66.9,57.0,Medium,5,100.0,High,0.28,13.36,P4 - Routine,4,Investigate demand anomaly and increase short-term demand monitoring,Low | P4 - Routine
P00624,CarePlus Oral Care 00624,Personal Care,Oral Care,CarePlus,Seasonal,462.56,303.34,138.35,159.22,0.3442,22028.087,8040251.755,4.86,1.5088,0.0,10.0034,19.375,0.0,717,142.98356164383563,17.7127,0.9931,0.1666666666666666,2.0,Low,Demand Anomaly,7415.87,12705.75,-5289.87,-365.0,147.0,512.0,0.9986,0.9951,0.0027,0.0068,18.69,25.13,-97.0,6.43,0.0,1,0.2525,2.804,1,0,1,0,1,0.0,0,0,0.0,0,0,11.5607,29.146537842190018,15,20,4.86,1.5088441720123145,0.0,19.374999999999996,10.0034217316689,0.0,20,31.595532943053406,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.5161,13.5161,13.6,31.6,20.0,114160.74,22028.087,660842.61,44056.174,0.0,0.0,0.0,158216.914,0.0497,7863.3806,4539.5021,12.3,19.3,16.5,Low,5,100.0,High,0.08,13.52,P4 - Routine,4,Investigate demand anomaly and increase short-term demand monitoring,Low | P4 - Routine
P00349,HomePro Microwaves 00349,Home Appliances,Microwaves,HomePro,Volatile,120000.0,80909.05,28.0,39090.95,0.3258,1094546.5999999999,399509508.99999994,8.13,2.6318,0.0,12.0802,36.875,0.0,237,28.86027397260274,18.9136,0.9888,0.3333333333333333,3.625,Low,Forecast Accuracy,3196.74,2999.42,197.32,19.0,148.0,129.0,0.993,0.9939,0.0082,0.0068,19.35,19.22,0.0,-0.13,216.32,0,0.032,0.2128,1,1,0,0,0,0.0,0,0,0.0,0,0,20.7223,28.42639593908629,12,40,8.13,2.6317781170430514,0.0,36.875,12.080241328807908,0.0,40,1.0735319495386977,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13.1181,13.1181,13.59,40.0,36.875,9264555.15,1094546.5999999999,32836397.999999996,3967731.425,0.0,0.0,0.0,13232286.575,0.0475,628533.6123,369386.0986,97.89999999999999,98.7,98.38,Very High,4,88.0,High,0.47,13.12,P4 - Routine,4,Monitor forecast accuracy and review model error drivers,Low | P4 - Routine
