product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct
P01189,Arctic Refrigerators 01189,Home Appliances,Refrigerators,Arctic,Seasonal,59995.07,45903.82,9.51,14091.25,0.2349
P01190,WriteWell Desk Accessories 01190,Office Supplies,Desk Accessories,WriteWell,Intermittent,1042.41,708.8,307.68,333.61,0.32
P01191,Apex TVs 01191,Electronics,TVs,Apex,Stable,136778.45,114273.82,22.2,22504.63,0.1645
P01192,Glow Grooming 01192,Personal Care,Grooming,Glow,Seasonal,568.45,351.14,283.56,217.31,0.3823
P01193,EverHome Washing Machines 01193,Home Appliances,Washing Machines,EverHome,Stable,79241.34,62946.92,26.69,16294.42,0.2056
P01194,DermaX Grooming 01194,Personal Care,Grooming,DermaX,Stable,415.8,249.51,164.25,166.29,0.3999
P01195,Apex TVs 01195,Electronics,TVs,Apex,Volatile,62175.16,50182.77,23.69,11992.39,0.1929
P01196,TechMate Cables 01196,Accessories,Cables,TechMate,Stable,8971.8,5895.49,144.91,3076.31,0.3429
P01197,UrbanGear Chargers 01197,Accessories,Chargers,UrbanGear,Trending,3755.11,2982.11,142.65,773.0,0.2059
P01198,UrbanGear Chargers 01198,Accessories,Chargers,UrbanGear,Volatile,6090.64,5053.94,37.54,1036.7,0.1702
P01199,PaperWorks Writing 01199,Office Supplies,Writing,PaperWorks,Intermittent,1507.53,951.65,89.28,555.88,0.3687
P01200,Apex Audio 01200,Electronics,Audio,Apex,Seasonal,45419.28,28855.42,16.83,16563.86,0.3647
P01201,WriteWell Writing 01201,Office Supplies,Writing,WriteWell,Stable,712.01,533.37,156.36,178.64,0.2509
P01202,Apex TVs 01202,Electronics,TVs,Apex,Volatile,150000.0,101160.14,2.59,48839.86,0.3256
P01203,Vertex TVs 01203,Electronics,TVs,Vertex,Trending,51334.07,36484.84,22.24,14849.23,0.2893
P01204,EverHome Refrigerators 01204,Home Appliances,Refrigerators,EverHome,Stable,120000.0,76411.32,2.91,43588.68,0.3632
P01205,DermaX Grooming 01205,Personal Care,Grooming,DermaX,Seasonal,1000.0,771.24,186.68,228.76,0.2288
P01206,OfficePro Paper 01206,Office Supplies,Paper,OfficePro,Trending,1167.24,839.34,283.42,327.9,0.2809
P01207,WriteWell Desk Accessories 01207,Office Supplies,Desk Accessories,WriteWell,Trending,1314.16,957.57,485.34,356.59,0.2713
P01208,ComfortMax Refrigerators 01208,Home Appliances,Refrigerators,ComfortMax,Seasonal,120000.0,91382.83,15.56,28617.17,0.2385
P01209,EverHome Air Conditioners 01209,Home Appliances,Air Conditioners,EverHome,Volatile,120000.0,75256.35,3.78,44743.65,0.3729
P01210,CarryPro Bags 01210,Accessories,Bags,CarryPro,Trending,7408.56,5990.05,142.41,1418.51,0.1915
P01211,HomePro Washing Machines 01211,Home Appliances,Washing Machines,HomePro,Seasonal,71769.6,58321.62,25.55,13447.98,0.1874
P01212,Glow Skincare 01212,Personal Care,Skincare,Glow,Stable,376.69,265.86,299.12,110.83,0.2942
P01213,Vertex Laptops 01213,Electronics,Laptops,Vertex,Stable,100452.96,68873.21,14.05,31579.75,0.3144
P01214,PaperWorks Writing 01214,Office Supplies,Writing,PaperWorks,Trending,1642.03,1315.83,180.54,326.2,0.1987
P01215,WriteWell Storage 01215,Office Supplies,Storage,WriteWell,Trending,745.89,561.15,456.13,184.74,0.2477
P01216,Zenith Laptops 01216,Electronics,Laptops,Zenith,Stable,35069.94,21510.46,7.35,13559.48,0.3866
P01217,NovaTech Laptops 01217,Electronics,Laptops,NovaTech,Stable,78487.05,61874.92,19.23,16612.13,0.2117
P01218,WriteWell Paper 01218,Office Supplies,Paper,WriteWell,Stable,1280.95,874.77,220.69,406.18,0.3171
P01219,PaperWorks Desk Accessories 01219,Office Supplies,Desk Accessories,PaperWorks,Intermittent,2425.1,1612.6,49.31,812.5,0.335
P01220,ComfortMax Microwaves 01220,Home Appliances,Microwaves,ComfortMax,Volatile,32273.31,23816.66,11.72,8456.65,0.262
P01221,TechMate Chargers 01221,Accessories,Chargers,TechMate,Stable,4721.54,2906.67,73.65,1814.87,0.3844
P01222,Vertex Audio 01222,Electronics,Audio,Vertex,Trending,129305.41,86096.17,21.21,43209.24,0.3342
P01223,HomePro Refrigerators 01223,Home Appliances,Refrigerators,HomePro,Stable,71344.87,52475.5,28.57,18869.37,0.2645
P01224,ConnectX Chargers 01224,Accessories,Chargers,ConnectX,Volatile,7506.35,5311.99,74.33,2194.36,0.2923
P01225,Arctic Refrigerators 01225,Home Appliances,Refrigerators,Arctic,Seasonal,104210.78,70534.72,24.72,33676.06,0.3232
P01226,DermaX Grooming 01226,Personal Care,Grooming,DermaX,Seasonal,733.83,515.11,35.5,218.72,0.2981
P01227,ComfortMax Refrigerators 01227,Home Appliances,Refrigerators,ComfortMax,Seasonal,120000.0,75639.07,17.07,44360.93,0.3697
P01228,Arctic Microwaves 01228,Home Appliances,Microwaves,Arctic,Volatile,46670.94,35506.22,3.98,11164.72,0.2392
P01229,CarryPro Bags 01229,Accessories,Bags,CarryPro,Trending,5834.37,4521.8,234.17,1312.57,0.225
P01230,EverHome Microwaves 01230,Home Appliances,Microwaves,EverHome,Seasonal,28173.21,22441.1,23.46,5732.11,0.2035
P01231,CarryPro Cables 01231,Accessories,Cables,CarryPro,Trending,5836.66,4906.03,167.91,930.63,0.1594
P01232,Zenith Smartphones 01232,Electronics,Smartphones,Zenith,Trending,138260.54,116034.68,25.07,22225.86,0.1608
P01233,NovaTech Smartphones 01233,Electronics,Smartphones,NovaTech,Volatile,150000.0,94872.93,20.13,55127.07,0.3675
P01234,Apex TVs 01234,Electronics,TVs,Apex,Seasonal,137890.66,93821.04,29.13,44069.62,0.3196
P01235,DeskMate Desk Accessories 01235,Office Supplies,Desk Accessories,DeskMate,Intermittent,860.47,589.31,365.56,271.16,0.3151
P01236,HomePro Refrigerators 01236,Home Appliances,Refrigerators,HomePro,Seasonal,117792.46,82023.52,27.89,35768.94,0.3037
P01237,CarryPro Cables 01237,Accessories,Cables,CarryPro,Trending,2505.37,1597.66,134.11,907.71,0.3623
P01238,PureLife Haircare 01238,Personal Care,Haircare,PureLife,Seasonal,942.74,688.14,52.78,254.6,0.2701
P01239,ConnectX Mobile Accessories 01239,Accessories,Mobile Accessories,ConnectX,Trending,6054.95,3829.13,136.76,2225.82,0.3676
P01240,Zenith Audio 01240,Electronics,Audio,Zenith,Trending,118131.44,89796.28,5.55,28335.16,0.2399
P01241,UrbanGear Mobile Accessories 01241,Accessories,Mobile Accessories,UrbanGear,Trending,3394.24,2098.74,152.2,1295.5,0.3817
P01242,DeskMate Writing 01242,Office Supplies,Writing,DeskMate,Stable,5000.0,3376.68,256.77,1623.32,0.3247
P01243,OfficePro Desk Accessories 01243,Office Supplies,Desk Accessories,OfficePro,Trending,1048.39,823.73,322.61,224.66,0.2143
P01244,CarryPro Cables 01244,Accessories,Cables,CarryPro,Stable,5055.49,3584.24,12.41,1471.25,0.291
P01245,WriteWell Paper 01245,Office Supplies,Paper,WriteWell,Trending,1387.33,994.36,121.58,392.97,0.2833
P01246,PureLife Oral Care 01246,Personal Care,Oral Care,PureLife,Seasonal,191.97,156.56,157.57,35.41,0.1845
P01247,Vertex Smartphones 01247,Electronics,Smartphones,Vertex,Stable,82022.57,57595.37,28.61,24427.2,0.2978
P01248,Zenith Laptops 01248,Electronics,Laptops,Zenith,Stable,150000.0,115695.54,12.74,34304.46,0.2287
P01249,CarryPro Mobile Accessories 01249,Accessories,Mobile Accessories,CarryPro,Trending,15000.0,12553.69,111.85,2446.31,0.1631
P01250,CarePlus Grooming 01250,Personal Care,Grooming,CarePlus,Trending,583.01,357.29,220.11,225.72,0.3872
P01251,WriteWell Storage 01251,Office Supplies,Storage,WriteWell,Stable,4934.49,3402.96,313.78,1531.53,0.3104
P01252,DermaX Oral Care 01252,Personal Care,Oral Care,DermaX,Seasonal,632.18,398.76,103.7,233.42,0.3692
P01253,NovaTech Smartphones 01253,Electronics,Smartphones,NovaTech,Seasonal,104543.98,71192.99,13.5,33350.99,0.319
P01254,NovaTech Smartphones 01254,Electronics,Smartphones,NovaTech,Volatile,63116.91,48016.45,8.1,15100.46,0.2392
P01255,DeskMate Writing 01255,Office Supplies,Writing,DeskMate,Trending,2838.53,2048.93,484.03,789.6,0.2782
P01256,Arctic Air Conditioners 01256,Home Appliances,Air Conditioners,Arctic,Volatile,84904.27,57825.18,5.66,27079.09,0.3189
P01257,Vertex Laptops 01257,Electronics,Laptops,Vertex,Volatile,54773.26,33408.23,12.41,21365.03,0.3901
P01258,PureLife Skincare 01258,Personal Care,Skincare,PureLife,Seasonal,525.01,412.96,27.23,112.05,0.2134
P01259,Zenith Smartphones 01259,Electronics,Smartphones,Zenith,Trending,74830.07,47236.91,8.21,27593.16,0.3687
P01260,DermaX Grooming 01260,Personal Care,Grooming,DermaX,Seasonal,903.03,558.96,238.53,344.07,0.381
P01261,HomePro Air Conditioners 01261,Home Appliances,Air Conditioners,HomePro,Seasonal,32440.83,22137.5,7.63,10303.33,0.3176
P01262,OfficePro Paper 01262,Office Supplies,Paper,OfficePro,Stable,2448.11,1510.93,67.63,937.18,0.3828
P01263,Arctic Microwaves 01263,Home Appliances,Microwaves,Arctic,Seasonal,120000.0,90063.64,15.28,29936.36,0.2495
P01264,DermaX Oral Care 01264,Personal Care,Oral Care,DermaX,Stable,1000.0,611.75,22.79,388.25,0.3882
P01265,NovaTech Laptops 01265,Electronics,Laptops,NovaTech,Stable,150000.0,101145.64,4.37,48854.36,0.3257
P01266,NovaTech TVs 01266,Electronics,TVs,NovaTech,Volatile,78644.45,66021.9,24.61,12622.55,0.1605
P01267,ComfortMax Air Conditioners 01267,Home Appliances,Air Conditioners,ComfortMax,Volatile,74562.35,46473.36,23.6,28088.99,0.3767
P01268,PureLife Skincare 01268,Personal Care,Skincare,PureLife,Seasonal,1000.0,728.88,276.24,271.12,0.2711
P01269,PureLife Skincare 01269,Personal Care,Skincare,PureLife,Seasonal,1000.0,734.92,259.26,265.08,0.2651
P01270,EverHome Air Conditioners 01270,Home Appliances,Air Conditioners,EverHome,Seasonal,19069.22,13508.32,21.13,5560.9,0.2916
P01271,WriteWell Paper 01271,Office Supplies,Paper,WriteWell,Intermittent,1146.8,931.95,54.6,214.85,0.1873
P01272,TechMate Bags 01272,Accessories,Bags,TechMate,Stable,15000.0,10990.63,197.88,4009.37,0.2673
P01273,WriteWell Paper 01273,Office Supplies,Paper,WriteWell,Intermittent,2138.51,1373.39,427.39,765.12,0.3578
P01274,Apex Audio 01274,Electronics,Audio,Apex,Volatile,51792.51,43823.16,24.37,7969.35,0.1539
P01275,PureLife Grooming 01275,Personal Care,Grooming,PureLife,Seasonal,259.15,202.6,162.37,56.55,0.2182
P01276,Apex TVs 01276,Electronics,TVs,Apex,Trending,55549.13,47182.67,8.52,8366.46,0.1506
P01277,Vertex Smartphones 01277,Electronics,Smartphones,Vertex,Trending,33410.04,24926.3,25.67,8483.74,0.2539
P01278,TechMate Mobile Accessories 01278,Accessories,Mobile Accessories,TechMate,Stable,15000.0,10018.82,184.52,4981.18,0.3321
P01279,Zenith TVs 01279,Electronics,TVs,Zenith,Trending,76463.71,49724.89,29.46,26738.82,0.3497
P01280,CarePlus Skincare 01280,Personal Care,Skincare,CarePlus,Seasonal,531.2,326.0,63.59,205.2,0.3863
P01281,Glow Haircare 01281,Personal Care,Haircare,Glow,Trending,782.71,546.23,83.19,236.48,0.3021
P01282,DeskMate Paper 01282,Office Supplies,Paper,DeskMate,Stable,4498.07,3537.03,129.55,961.04,0.2137
P01283,CarePlus Skincare 01283,Personal Care,Skincare,CarePlus,Seasonal,970.15,600.49,241.91,369.66,0.381
P01284,NovaTech Audio 01284,Electronics,Audio,NovaTech,Stable,147591.91,96845.54,7.23,50746.37,0.3438
P01285,ComfortMax Air Conditioners 01285,Home Appliances,Air Conditioners,ComfortMax,Seasonal,42120.3,29753.48,3.87,12366.82,0.2936
P01286,PureLife Oral Care 01286,Personal Care,Oral Care,PureLife,Trending,459.99,310.99,299.6,149.0,0.3239
P01287,NovaTech Audio 01287,Electronics,Audio,NovaTech,Stable,122940.06,76090.17,2.69,46849.89,0.3811
P01288,EverHome Refrigerators 01288,Home Appliances,Refrigerators,EverHome,Volatile,44817.73,30113.1,25.39,14704.63,0.3281
P01289,NovaTech Laptops 01289,Electronics,Laptops,NovaTech,Trending,77262.91,58558.05,12.23,18704.86,0.2421
P01290,NovaTech Smartphones 01290,Electronics,Smartphones,NovaTech,Volatile,98448.76,66132.26,25.57,32316.5,0.3283
P01291,EverHome Refrigerators 01291,Home Appliances,Refrigerators,EverHome,Seasonal,98509.03,82740.73,17.53,15768.3,0.1601
P01292,Apex Laptops 01292,Electronics,Laptops,Apex,Seasonal,26673.47,20095.69,27.25,6577.78,0.2466
P01293,Glow Grooming 01293,Personal Care,Grooming,Glow,Trending,844.52,632.06,279.33,212.46,0.2516
P01294,WriteWell Desk Accessories 01294,Office Supplies,Desk Accessories,WriteWell,Stable,2194.61,1773.88,34.28,420.73,0.1917
P01295,ConnectX Mobile Accessories 01295,Accessories,Mobile Accessories,ConnectX,Trending,11542.34,9744.37,28.1,1797.97,0.1558
P01296,Apex Audio 01296,Electronics,Audio,Apex,Trending,123524.18,100876.6,9.01,22647.58,0.1833
P01297,NovaTech Smartphones 01297,Electronics,Smartphones,NovaTech,Seasonal,150000.0,102951.69,20.74,47048.31,0.3137
P01298,Vertex TVs 01298,Electronics,TVs,Vertex,Stable,150000.0,97414.17,26.87,52585.83,0.3506
P01299,CarePlus Oral Care 01299,Personal Care,Oral Care,CarePlus,Seasonal,1000.0,602.95,148.78,397.05,0.397
P01300,OfficePro Storage 01300,Office Supplies,Storage,OfficePro,Trending,5000.0,3817.05,315.28,1182.95,0.2366
P01301,Zenith Laptops 01301,Electronics,Laptops,Zenith,Volatile,92305.65,64628.28,7.28,27677.37,0.2998
P01302,ConnectX Mobile Accessories 01302,Accessories,Mobile Accessories,ConnectX,Trending,7697.22,4739.28,203.19,2957.94,0.3843
P01303,NovaTech Laptops 01303,Electronics,Laptops,NovaTech,Seasonal,130839.08,105749.32,29.09,25089.76,0.1918
P01304,Glow Oral Care 01304,Personal Care,Oral Care,Glow,Seasonal,853.35,572.25,95.21,281.1,0.3294
P01305,WriteWell Storage 01305,Office Supplies,Storage,WriteWell,Intermittent,2097.62,1387.06,262.57,710.56,0.3387
P01306,ConnectX Bags 01306,Accessories,Bags,ConnectX,Stable,9625.75,7967.77,30.67,1657.98,0.1722
P01307,OfficePro Storage 01307,Office Supplies,Storage,OfficePro,Trending,2472.38,1569.19,292.79,903.19,0.3653
P01308,CarryPro Cables 01308,Accessories,Cables,CarryPro,Volatile,4523.06,2925.17,130.67,1597.89,0.3533
P01309,HomePro Refrigerators 01309,Home Appliances,Refrigerators,HomePro,Seasonal,120000.0,100997.91,6.04,19002.09,0.1584
P01310,ConnectX Bags 01310,Accessories,Bags,ConnectX,Stable,7804.24,6455.89,116.1,1348.35,0.1728
P01311,NovaTech Laptops 01311,Electronics,Laptops,NovaTech,Stable,150000.0,125657.74,11.35,24342.26,0.1623
P01312,TechMate Bags 01312,Accessories,Bags,TechMate,Stable,2846.96,2181.67,135.24,665.29,0.2337
P01313,CarePlus Skincare 01313,Personal Care,Skincare,CarePlus,Stable,393.8,284.59,183.98,109.21,0.2773
P01314,UrbanGear Mobile Accessories 01314,Accessories,Mobile Accessories,UrbanGear,Trending,7699.31,5519.74,12.04,2179.57,0.2831
P01315,DermaX Oral Care 01315,Personal Care,Oral Care,DermaX,Stable,1000.0,783.08,233.08,216.92,0.2169
P01316,CarePlus Haircare 01316,Personal Care,Haircare,CarePlus,Stable,698.96,434.82,219.64,264.14,0.3779
P01317,DermaX Grooming 01317,Personal Care,Grooming,DermaX,Seasonal,662.62,502.22,122.56,160.4,0.2421
P01318,DeskMate Paper 01318,Office Supplies,Paper,DeskMate,Stable,1283.87,1076.67,54.88,207.2,0.1614
P01319,NovaTech Smartphones 01319,Electronics,Smartphones,NovaTech,Seasonal,38710.59,29998.51,23.14,8712.08,0.2251
P01320,Zenith Laptops 01320,Electronics,Laptops,Zenith,Stable,94045.69,67451.7,28.74,26593.99,0.2828
P01321,Vertex TVs 01321,Electronics,TVs,Vertex,Stable,34185.94,25569.19,8.72,8616.75,0.2521
P01322,Zenith Laptops 01322,Electronics,Laptops,Zenith,Volatile,56325.72,44020.77,11.06,12304.95,0.2185
P01323,CarryPro Mobile Accessories 01323,Accessories,Mobile Accessories,CarryPro,Volatile,10197.04,8332.71,54.12,1864.33,0.1828
P01324,NovaTech Laptops 01324,Electronics,Laptops,NovaTech,Stable,42986.38,27735.19,18.15,15251.19,0.3548
P01325,CarryPro Bags 01325,Accessories,Bags,CarryPro,Trending,15000.0,9014.46,47.16,5985.54,0.399
P01326,EverHome Microwaves 01326,Home Appliances,Microwaves,EverHome,Seasonal,120000.0,92113.74,11.97,27886.26,0.2324
P01327,Zenith Smartphones 01327,Electronics,Smartphones,Zenith,Volatile,30187.44,22779.28,21.52,7408.16,0.2454
P01328,WriteWell Desk Accessories 01328,Office Supplies,Desk Accessories,WriteWell,Stable,1443.14,1003.69,293.25,439.45,0.3045
P01329,OfficePro Paper 01329,Office Supplies,Paper,OfficePro,Trending,640.68,429.51,211.64,211.17,0.3296
P01330,PureLife Skincare 01330,Personal Care,Skincare,PureLife,Seasonal,343.9,258.61,137.67,85.29,0.248
P01331,DermaX Haircare 01331,Personal Care,Haircare,DermaX,Stable,871.1,543.36,177.39,327.74,0.3762
P01332,OfficePro Paper 01332,Office Supplies,Paper,OfficePro,Stable,1969.75,1398.52,32.76,571.23,0.29
P01333,Vertex Audio 01333,Electronics,Audio,Vertex,Seasonal,102182.08,75349.32,4.2,26832.76,0.2626
P01334,CarryPro Mobile Accessories 01334,Accessories,Mobile Accessories,CarryPro,Volatile,3028.74,2084.78,221.5,943.96,0.3117
P01335,UrbanGear Cables 01335,Accessories,Cables,UrbanGear,Volatile,12186.55,7455.72,28.69,4730.83,0.3882
P01336,PaperWorks Storage 01336,Office Supplies,Storage,PaperWorks,Stable,1809.73,1178.79,362.2,630.94,0.3486
P01337,Apex Laptops 01337,Electronics,Laptops,Apex,Seasonal,78067.96,65576.83,27.76,12491.13,0.16
P01338,DeskMate Desk Accessories 01338,Office Supplies,Desk Accessories,DeskMate,Intermittent,2388.14,1831.52,157.22,556.62,0.2331
P01339,Vertex Audio 01339,Electronics,Audio,Vertex,Trending,36138.14,26466.27,12.37,9671.87,0.2676
P01340,Zenith Laptops 01340,Electronics,Laptops,Zenith,Trending,38800.28,29929.4,17.93,8870.88,0.2286
P01341,HomePro Microwaves 01341,Home Appliances,Microwaves,HomePro,Stable,109915.72,74187.96,26.69,35727.76,0.325
P01342,DermaX Grooming 01342,Personal Care,Grooming,DermaX,Trending,698.76,449.61,283.73,249.15,0.3566
P01343,CarryPro Bags 01343,Accessories,Bags,CarryPro,Trending,14176.38,9457.97,187.5,4718.41,0.3328
P01344,PaperWorks Storage 01344,Office Supplies,Storage,PaperWorks,Intermittent,3068.03,1849.0,70.71,1219.03,0.3973
P01345,OfficePro Storage 01345,Office Supplies,Storage,OfficePro,Intermittent,2751.2,2151.06,344.5,600.14,0.2181
P01346,HomePro Washing Machines 01346,Home Appliances,Washing Machines,HomePro,Seasonal,21833.18,13782.25,13.49,8050.93,0.3687
P01347,Arctic Washing Machines 01347,Home Appliances,Washing Machines,Arctic,Seasonal,52290.63,34425.24,15.18,17865.39,0.3417
P01348,HomePro Refrigerators 01348,Home Appliances,Refrigerators,HomePro,Seasonal,60497.77,45945.35,3.38,14552.42,0.2405
P01349,UrbanGear Mobile Accessories 01349,Accessories,Mobile Accessories,UrbanGear,Stable,15000.0,9997.03,55.85,5002.97,0.3335
P01350,Zenith Smartphones 01350,Electronics,Smartphones,Zenith,Stable,117032.53,96432.58,24.13,20599.95,0.176
P01351,TechMate Mobile Accessories 01351,Accessories,Mobile Accessories,TechMate,Stable,15000.0,9790.0,118.95,5210.0,0.3473
P01352,CarePlus Oral Care 01352,Personal Care,Oral Care,CarePlus,Trending,787.17,564.34,104.47,222.83,0.2831
P01353,Arctic Air Conditioners 01353,Home Appliances,Air Conditioners,Arctic,Seasonal,40135.26,31182.19,12.75,8953.07,0.2231
P01354,PaperWorks Paper 01354,Office Supplies,Paper,PaperWorks,Stable,2708.83,1858.41,431.57,850.42,0.3139
P01355,PureLife Skincare 01355,Personal Care,Skincare,PureLife,Stable,633.75,437.03,229.72,196.72,0.3104
P01356,CarryPro Bags 01356,Accessories,Bags,CarryPro,Trending,4297.59,3427.88,75.36,869.71,0.2024
P01357,TechMate Chargers 01357,Accessories,Chargers,TechMate,Volatile,5994.94,5050.14,38.2,944.8,0.1576
P01358,Arctic Washing Machines 01358,Home Appliances,Washing Machines,Arctic,Stable,54357.19,40310.99,9.06,14046.2,0.2584
P01359,Arctic Washing Machines 01359,Home Appliances,Washing Machines,Arctic,Seasonal,120000.0,84914.64,27.78,35085.36,0.2924
P01360,CarePlus Skincare 01360,Personal Care,Skincare,CarePlus,Trending,157.82,99.56,182.84,58.26,0.3692
P01361,CarryPro Mobile Accessories 01361,Accessories,Mobile Accessories,CarryPro,Volatile,15000.0,9269.19,138.04,5730.81,0.3821
P01362,Apex TVs 01362,Electronics,TVs,Apex,Trending,44176.85,31710.09,18.7,12466.76,0.2822
P01363,CarePlus Skincare 01363,Personal Care,Skincare,CarePlus,Trending,241.45,159.73,122.49,81.72,0.3385
P01364,CarePlus Haircare 01364,Personal Care,Haircare,CarePlus,Stable,1000.0,740.17,245.99,259.83,0.2598
P01365,OfficePro Writing 01365,Office Supplies,Writing,OfficePro,Stable,3917.21,2598.99,275.94,1318.22,0.3365
P01366,NovaTech Smartphones 01366,Electronics,Smartphones,NovaTech,Seasonal,150000.0,119819.94,5.27,30180.06,0.2012
P01367,PaperWorks Paper 01367,Office Supplies,Paper,PaperWorks,Intermittent,4082.31,3091.26,90.66,991.05,0.2428
P01368,ConnectX Chargers 01368,Accessories,Chargers,ConnectX,Trending,15000.0,10371.65,138.85,4628.35,0.3086
P01369,NovaTech Audio 01369,Electronics,Audio,NovaTech,Stable,108365.77,91618.98,28.22,16746.79,0.1545
P01370,NovaTech Laptops 01370,Electronics,Laptops,NovaTech,Seasonal,70554.93,47228.39,10.63,23326.54,0.3306
P01371,UrbanGear Chargers 01371,Accessories,Chargers,UrbanGear,Volatile,9274.82,5946.24,218.69,3328.58,0.3589
P01372,Zenith Smartphones 01372,Electronics,Smartphones,Zenith,Volatile,150000.0,112532.19,23.39,37467.81,0.2498
P01373,CarryPro Mobile Accessories 01373,Accessories,Mobile Accessories,CarryPro,Volatile,4729.99,3490.8,69.47,1239.19,0.262
